Id,Label,Energy,Community,pi,mr,qf,qb,t,s,evec
1,1,None,6,2.97376136817e-26,9.44297576758e-14,0.999999998964,1.0359879135e-09,None,None,0.0
2,2,None,3,3.13530274824e-25,1.22324754537e-15,0.999999999999,1.27287805209e-12,None,None,0.0
3,3,None,6,2.40557563195e-26,7.63880413558e-14,0.999999998964,1.03599649837e-09,None,None,0.0
4,4,None,3,7.53868873314e-20,2.69008965397e-18,1.0,1.16418733542e-20,None,None,0.0
5,5,None,3,3.14304800413e-23,9.98038227003e-11,0.999999998964,1.0359721744e-09,None,None,0.0
6,6,None,4,6.06492541436e-19,1.4102079849e-17,1.0,7.58594401743e-21,None,None,0.0
7,7,None,0,1.72171718985e-29,1.30128757806e-16,2.46583150965e-09,0.999999997534,None,None,0.0
8,8,None,3,4.77102132253e-26,1.51498926546e-13,0.999999998964,1.03597703162e-09,None,None,0.0
9,9,None,1,1.0136782609e-29,4.88484069496e-09,0.804601418507,0.195398581493,None,None,0.0
10,10,None,6,3.66986693781e-26,1.16534358562e-13,0.999999998964,1.03599008959e-09,None,None,0.0
11,11,None,4,2.99327910794e-19,7.00207160642e-18,1.0,7.6318752285e-21,None,None,0.0
12,12,None,1,7.35260201017e-31,3.54316462018e-10,0.804601418581,0.195398581419,None,None,0.0
13,13,None,0,1.52028755654e-31,1.14589286178e-18,2.45906609879e-09,0.999999997541,None,None,0.0
14,14,None,3,4.18522079531e-26,1.32897397113e-13,0.999999998964,1.03597679877e-09,None,None,0.0
15,15,None,3,4.28830169213e-24,1.36170019669e-11,0.999999998964,1.03597219081e-09,None,None,0.0
16,16,None,6,1.07774576852e-30,3.4223309203e-18,0.999999998964,1.03599486658e-09,None,None,0.0
17,17,None,3,2.96532684284e-24,2.58444546442e-19,1.0,2.84345743652e-17,None,None,0.0
18,18,None,4,1.47785454559e-17,5.32621397523e-16,1.0,1.17581459425e-20,None,None,0.0
19,19,None,5,4.39819601452e-21,1.57926621773e-19,1.0,1.17147410484e-20,None,None,0.0
20,20,None,0,3.11900856388e-22,3.10436680334e-09,3.24719517622e-09,0.999999996753,None,None,0.0
21,21,None,6,7.14338317891e-26,2.26834433723e-13,0.999999998964,1.0359933402e-09,None,None,0.0
22,22,None,7,4.94004876941e-09,4.41219920765e-18,2.91390778798e-31,1.0,None,None,0.0
23,23,None,3,4.5086671271e-26,1.43168153894e-13,0.999999998964,1.03597716058e-09,None,None,0.0
24,24,None,0,9.27626389021e-30,7.01067683622e-17,2.46569175438e-09,0.999999997534,None,None,0.0
25,25,None,0,4.03733575978e-32,3.04720162805e-19,2.46239801625e-09,0.999999997538,None,None,0.0
26,26,None,4,5.75347966249e-26,2.07637976809e-24,1.0,1.17741112376e-20,None,None,0.0
27,27,None,0,3.31829500941e-28,1.92205662101e-15,1.88974459758e-09,0.99999999811,None,None,0.0
28,28,None,0,2.16279343748e-32,2.04268224287e-19,3.08132636597e-09,0.999999996919,None,None,0.0
29,29,None,3,7.04843393419e-26,5.01905332099e-21,1.0,2.3231706076e-17,None,None,0.0
30,30,None,3,6.13189146047e-26,3.57494737755e-21,1.0,1.90207274642e-17,None,None,0.0
31,31,None,4,1.19620902632e-19,4.31115853201e-18,1.0,1.17581459425e-20,None,None,0.0
32,32,None,4,3.21384804557e-20,1.15122818554e-18,1.0,1.16865952542e-20,None,None,0.0
33,33,None,6,2.8263744302e-26,8.97494824108e-14,0.999999998964,1.03598671431e-09,None,None,0.0
34,34,None,7,3.96498092039e-15,4.50422929823e-23,3.70622104397e-30,1.0,None,None,0.0
35,35,None,0,5.988551909e-27,4.49812596283e-14,2.45053959434e-09,0.999999997549,None,None,0.0
36,36,None,5,1.26992358231e-25,1.03808669547e-22,1.0,2.66690757684e-19,None,None,0.0
37,37,None,7,1.90421094539e-26,2.14062605288e-34,3.66756380408e-30,1.0,None,None,0.0
38,38,None,3,4.73370267999e-28,1.50313354578e-15,0.999999998964,1.03597319649e-09,None,None,0.0
39,39,None,7,1.50802374734e-16,1.65750251143e-24,3.58589808962e-30,1.0,None,None,0.0
40,40,None,3,4.01681530052e-20,1.41808297723e-18,1.0,1.15178577205e-20,None,None,0.0
41,41,None,3,1.92403176326e-23,6.10953986304e-11,0.999999998964,1.03597242126e-09,None,None,0.0
42,42,None,1,8.85765518912e-28,4.26843864368e-07,0.804601418022,0.195398581978,None,None,0.0
43,43,None,1,4.85528208922e-34,2.33972487331e-13,0.804601387269,0.195398612731,None,None,0.0
44,44,None,1,5.33010081614e-29,2.56853623295e-08,0.804601418092,0.195398581908,None,None,0.0
45,45,None,0,5.1301280049e-30,3.87715805133e-17,2.46568295562e-09,0.999999997534,None,None,0.0
46,46,None,1,1.15755616239e-35,5.57786923188e-15,0.80461568833,0.19538431167,None,None,0.0
47,47,None,1,2.36832485754e-34,1.14127838964e-13,0.80460138975,0.19539861025,None,None,0.0
48,48,None,7,7.31692349977e-18,1.48872511451e-24,6.63801040463e-29,1.0,None,None,0.0
49,49,None,3,5.53969335377e-26,1.75907294275e-13,0.999999998964,1.03597685298e-09,None,None,0.0
50,50,None,6,2.1775529432e-26,6.91471504144e-14,0.999999998964,1.0359946036e-09,None,None,0.0
51,51,None,3,3.47354739272e-24,3.78085799751e-19,1.0,3.5511503981e-17,None,None,0.0
52,52,None,3,3.63275852762e-25,7.15547844227e-22,1.0,6.42619759142e-19,None,None,0.0
53,53,None,1,3.40516946895e-29,1.64092602797e-08,0.804601418075,0.195398581925,None,None,0.0
54,54,None,1,2.59285178591e-29,1.24947613378e-08,0.804601418028,0.195398581972,None,None,0.0
55,55,None,0,1.6069426729e-29,1.60573033743e-16,3.26004923192e-09,0.99999999674,None,None,0.0
56,56,None,1,6.59061069184e-29,3.17596663613e-08,0.804601418091,0.195398581909,None,None,0.0
57,57,None,7,5.65732713159e-15,6.45092433793e-23,3.72016826913e-30,1.0,None,None,0.0
58,58,None,0,1.10233114959e-31,8.315705158e-19,2.46115480897e-09,0.999999997539,None,None,0.0
59,59,None,3,6.59949794915e-31,1.55311422855e-20,0.999999999992,7.67793495325e-12,None,None,0.0
60,60,None,1,6.33145028666e-29,3.05107915038e-08,0.804601418073,0.195398581927,None,None,0.0
61,61,None,1,1.38375477782e-33,6.66821159597e-13,0.804601438231,0.195398561769,None,None,0.0
62,62,None,3,4.82757926621e-27,1.53295450246e-14,0.999999998964,1.0359809767e-09,None,None,0.0
63,63,None,3,7.45229904577e-30,4.3490009617e-20,0.999999999998,1.9039307936e-12,None,None,0.0
64,64,None,3,4.94584393921e-28,1.57049987603e-15,0.999999998964,1.03597536129e-09,None,None,0.0
65,65,None,0,4.58279378234e-26,4.56128051866e-13,3.24719520259e-09,0.999999996753,None,None,0.0
66,66,None,3,1.70508247686e-23,5.41429049568e-11,0.999999998964,1.03597217533e-09,None,None,0.0
67,67,None,3,2.99503622235e-24,1.11440126502e-19,1.0,1.21392385402e-17,None,None,0.0
68,68,None,3,4.60277420939e-29,5.99902921778e-20,1.0,4.25219560716e-13,None,None,0.0
69,69,None,4,6.16389071175e-19,1.44325710521e-17,1.0,7.63907374591e-21,None,None,0.0
70,70,None,4,4.53225058443e-23,1.08173511215e-21,1.0,7.7867985872e-21,None,None,0.0
71,71,None,3,4.07941325024e-27,1.29537540346e-14,0.999999998964,1.03597642601e-09,None,None,0.0
72,72,None,3,4.0358362007e-26,1.28153366492e-13,0.999999998964,1.03597295153e-09,None,None,0.0
73,73,None,3,7.98444106753e-26,2.5353771763e-13,0.999999998964,1.03597669425e-09,None,None,0.0
74,74,None,3,3.83073449067e-26,1.21641073396e-13,0.999999998964,1.03597701672e-09,None,None,0.0
75,75,None,3,2.35284463796e-22,7.4711837746e-10,0.999999998964,1.03597218951e-09,None,None,0.0
76,76,None,1,4.37821182831e-28,2.10982795775e-07,0.804601418023,0.195398581977,None,None,0.0
77,77,None,6,3.74155291045e-26,1.18810367605e-13,0.999999998964,1.03598717065e-09,None,None,0.0
78,78,None,1,1.06963164213e-28,5.15447591645e-08,0.804601418073,0.195398581927,None,None,0.0
79,79,None,0,6.1533730616e-32,4.63883460988e-19,2.45950422066e-09,0.99999999754,None,None,0.0
80,80,None,0,2.28038867146e-28,1.7234396405e-15,2.46569373894e-09,0.999999997534,None,None,0.0
81,81,None,0,2.27119319782e-32,1.7139321274e-19,2.46201939703e-09,0.999999997538,None,None,0.0
82,82,None,1,6.37850580481e-30,3.07375485719e-09,0.804601418073,0.195398581927,None,None,0.0
83,83,None,6,2.94202361969e-26,9.34218586838e-14,0.999999998964,1.03598693206e-09,None,None,0.0
84,84,None,1,6.66501396299e-29,3.21182102321e-08,0.804601418091,0.195398581909,None,None,0.0
85,85,None,0,4.46488304683e-32,3.36782516797e-19,2.46088534533e-09,0.999999997539,None,None,0.0
86,86,None,7,1.37080633646e-17,8.33374914972e-25,1.98342712773e-29,1.0,None,None,0.0
87,87,None,0,9.029404683e-31,8.52378267546e-18,3.07981890229e-09,0.99999999692,None,None,0.0
88,88,None,0,4.69379455131e-26,4.67176130562e-13,3.24719596374e-09,0.999999996753,None,None,0.0
89,89,None,4,5.93879694659e-22,2.13162096922e-20,1.0,1.17101763547e-20,None,None,0.0
90,90,None,0,3.67193492664e-31,2.77531742176e-18,2.46586681024e-09,0.999999997534,None,None,0.0
91,91,None,0,8.3592681355e-28,4.84254695401e-15,1.88998132733e-09,0.99999999811,None,None,0.0
92,92,None,0,5.65147846479e-28,3.2735117661e-15,1.88974740806e-09,0.99999999811,None,None,0.0
93,93,None,0,3.74133730248e-30,3.53356163626e-17,3.08132662622e-09,0.999999996919,None,None,0.0
94,94,None,7,1.11343375122e-16,2.42792179353e-23,7.11413725556e-29,1.0,None,None,0.0
95,95,None,7,4.29514894267e-17,8.05302664589e-20,6.11692049768e-25,1.0,None,None,0.0
96,96,None,4,1.24424981049e-17,4.4842983696e-16,1.0,1.17581459425e-20,None,None,0.0
97,97,None,4,1.30774382624e-17,4.71313192773e-16,1.0,1.17581459425e-20,None,None,0.0
98,98,None,3,2.76342641383e-25,8.77493964044e-13,0.999999998964,1.03597234486e-09,None,None,0.0
99,99,None,4,6.47477653841e-19,2.33352094009e-17,1.0,1.17581459425e-20,None,None,0.0
100,100,None,4,2.6315948418e-21,9.48431445122e-20,1.0,1.17581459425e-20,None,None,0.0
101,101,None,5,2.56988501616e-27,1.31675304689e-24,1.0,1.67163928175e-19,None,None,0.0
102,102,None,7,1.91615889092e-13,1.03952504676e-19,1.76992705356e-28,1.0,None,None,0.0
103,103,None,2,6.29198491818e-22,4.35515271472e-17,1.0,2.25822724949e-17,None,None,0.0
104,104,None,3,3.67551480733e-27,1.16711757396e-14,0.999999998964,1.03597281824e-09,None,None,0.0
105,105,None,4,3.37880969974e-25,1.21231368649e-23,1.0,1.17058567251e-20,None,None,0.0
106,106,None,3,5.3406507791e-24,1.7452665256e-22,1.0,1.0661529343e-20,None,None,0.0
107,107,None,3,3.80702193618e-24,1.2420219385e-22,1.0,1.0643778205e-20,None,None,0.0
108,108,None,3,1.24375417434e-29,2.42958406703e-20,0.999999999999,6.37307908555e-13,None,None,0.0
109,109,None,4,1.25181546709e-21,4.51156513011e-20,1.0,1.17581459425e-20,None,None,0.0
110,110,None,1,1.35627543894e-33,6.53579162154e-13,0.804601401879,0.195398598121,None,None,0.0
111,111,None,7,9.99551225088e-16,1.02087824553e-23,3.33212144625e-30,1.0,None,None,0.0
112,112,None,1,1.83835144477e-34,8.85887987771e-14,0.804601418538,0.195398581462,None,None,0.0
113,113,None,0,6.15793409808e-26,6.12903414779e-13,3.24719921967e-09,0.999999996753,None,None,0.0
114,114,None,7,3.55409460629e-15,4.05348532804e-23,3.72093042556e-30,1.0,None,None,0.0
115,115,None,7,1.08815985377e-10,1.24236552361e-18,3.724848557e-30,1.0,None,None,0.0
116,116,None,1,2.00516196505e-29,9.66272745914e-09,0.804601418519,0.195398581481,None,None,0.0
117,117,None,1,1.84333719252e-29,8.88290583618e-09,0.8046014183,0.1953985817,None,None,0.0
118,118,None,6,1.67943849583e-23,5.33294044688e-11,0.999999998964,1.03598760389e-09,None,None,0.0
119,119,None,0,8.21844590374e-30,6.21117988838e-17,2.46567786269e-09,0.999999997534,None,None,0.0
120,120,None,6,3.26170847512e-27,1.03574259598e-14,0.999999998964,1.03599730128e-09,None,None,0.0
121,121,None,0,1.14505149135e-22,1.13967620328e-09,3.24719517644e-09,0.999999996753,None,None,0.0
122,122,None,0,5.72764170442e-31,5.40955625087e-18,3.08132656506e-09,0.999999996919,None,None,0.0
123,123,None,7,8.0399672822e-17,2.41859825647e-20,9.81434639714e-26,1.0,None,None,0.0
124,124,None,6,3.04519967782e-26,9.66982323225e-14,0.999999998964,1.0359879135e-09,None,None,0.0
125,125,None,7,2.21562397355e-13,2.57051558521e-21,3.78508915993e-30,1.0,None,None,0.0
126,126,None,3,5.3043096759e-25,1.68432168452e-12,0.999999998964,1.03597219092e-09,None,None,0.0
127,127,None,3,5.10435892846e-27,1.62084839447e-14,0.999999998964,1.03598416766e-09,None,None,0.0
128,128,None,4,5.19818469637e-20,1.87343497764e-18,1.0,1.17581459425e-20,None,None,0.0
129,129,None,3,2.63366884989e-24,8.36291009614e-12,0.999999998964,1.03597241055e-09,None,None,0.0
130,130,None,1,4.69719500206e-31,2.26354358519e-10,0.804601419059,0.195398580941,None,None,0.0
131,131,None,4,8.88783109051e-24,3.20319286012e-22,1.0,1.17581561569e-20,None,None,0.0
132,132,None,1,5.25838173143e-34,2.53399934744e-13,0.804598972596,0.195401027404,None,None,0.0
133,133,None,6,3.34600622268e-27,1.06251157535e-14,0.999999998964,1.03599785102e-09,None,None,0.0
134,134,None,0,2.25340171692e-30,1.69754781827e-17,2.45773653399e-09,0.999999997542,None,None,0.0
135,135,None,3,3.43334911159e-26,1.09022322065e-13,0.999999998964,1.03597527563e-09,None,None,0.0
136,136,None,1,6.18677355385e-31,2.981360501e-10,0.804601418068,0.195398581932,None,None,0.0
137,137,None,1,1.39866990215e-36,6.74232229047e-16,0.804515818853,0.195484181147,None,None,0.0
138,138,None,1,6.70274776942e-30,3.23000466618e-09,0.804601418073,0.195398581927,None,None,0.0
139,139,None,1,1.70679362023e-27,8.22491245153e-07,0.804601418013,0.195398581987,None,None,0.0
140,140,None,7,7.69019186196e-09,8.80262603529e-17,3.73445306174e-30,1.0,None,None,0.0
141,141,None,7,7.0909773708e-09,6.23639778326e-18,2.86932430686e-31,1.0,None,None,0.0
142,142,None,7,4.62478312518e-11,8.24360051355e-19,5.81537190803e-30,1.0,None,None,0.0
143,143,None,7,1.30996427647e-06,5.6429723498e-16,1.40540145306e-31,1.0,None,None,0.0
144,144,None,0,7.01679086994e-31,5.29481592972e-18,2.46186516542e-09,0.999999997538,None,None,0.0
145,145,None,0,2.21888084372e-33,1.67537014775e-20,2.4633647436e-09,0.999999997537,None,None,0.0
146,146,None,0,1.1877025448e-33,8.96808672306e-21,2.46345164354e-09,0.999999997537,None,None,0.0
147,147,None,0,3.98190627558e-28,2.95530550323e-15,2.42138182524e-09,0.999999997579,None,None,0.0
148,148,None,3,5.24722735838e-28,1.66620043708e-15,0.999999998964,1.03597503663e-09,None,None,0.0
149,149,None,0,4.50265472351e-32,4.25083583518e-19,3.08004894159e-09,0.99999999692,None,None,0.0
150,150,None,0,9.00315873724e-30,6.8045714145e-17,2.46579971691e-09,0.999999997534,None,None,0.0
151,151,None,0,1.22053664229e-25,1.21480700235e-12,3.24719518412e-09,0.999999996753,None,None,0.0
152,152,None,0,2.31527779128e-22,2.30440903529e-09,3.24719517622e-09,0.999999996753,None,None,0.0
153,153,None,0,1.1308478639e-24,1.12553818854e-11,3.24719210594e-09,0.999999996753,None,None,0.0
154,154,None,7,2.61997355639e-16,5.33285876853e-23,6.64071898543e-29,1.0,None,None,0.0
155,155,None,0,7.89141958538e-25,7.85436704071e-12,3.24719213708e-09,0.999999996753,None,None,0.0
156,156,None,7,2.63708606819e-14,2.12475472157e-20,2.62867216811e-28,1.0,None,None,0.0
157,157,None,3,4.97565563488e-27,1.57997688634e-14,0.999999998964,1.03598232805e-09,None,None,0.0
158,158,None,6,3.22260584196e-26,1.02331787814e-13,0.999999998964,1.0359893726e-09,None,None,0.0
159,159,None,6,2.26850493452e-23,7.20352828328e-11,0.999999998964,1.03599453903e-09,None,None,0.0
160,160,None,1,1.00848486582e-33,4.85971270867e-13,0.804606803062,0.195393196938,None,None,0.0
161,161,None,4,1.02674107506e-19,3.70039303207e-18,1.0,1.17581459425e-20,None,None,0.0
162,162,None,4,2.19401883405e-21,7.90728276385e-20,1.0,1.17581459425e-20,None,None,0.0
163,163,None,5,1.08927071107e-25,5.17563957242e-23,1.0,1.55017285194e-19,None,None,0.0
164,164,None,3,2.58855777836e-24,1.51358155094e-19,1.0,1.90765524346e-17,None,None,0.0
165,165,None,7,1.39829928486e-16,1.41227053107e-24,3.29510827538e-30,1.0,None,None,0.0
166,166,None,7,4.54359396029e-17,3.00253392708e-20,2.15595820844e-25,1.0,None,None,0.0
167,167,None,4,2.80766403908e-16,6.54184818587e-15,1.0,7.60163915679e-21,None,None,0.0
168,168,None,3,5.66232365881e-26,1.79800485065e-13,0.999999998964,1.03597219128e-09,None,None,0.0
169,169,None,3,3.13513180687e-27,9.95526098817e-15,0.999999998964,1.03597380601e-09,None,None,0.0
170,170,None,0,2.30115946568e-28,1.72905453357e-15,2.45139843704e-09,0.999999997549,None,None,0.0
171,171,None,4,2.83845339651e-24,1.01638107632e-22,1.0,1.1682256315e-20,None,None,0.0
172,172,None,6,2.06193295899e-26,6.54759403037e-14,0.999999998964,1.03599851325e-09,None,None,0.0
173,173,None,6,2.72913632986e-23,8.66624111098e-11,0.999999998964,1.03599453813e-09,None,None,0.0
174,174,None,4,8.21932631518e-20,2.96225977161e-18,1.0,1.17581459425e-20,None,None,0.0
175,175,None,3,1.12087469421e-30,1.04409028011e-20,0.999999999997,3.03901551143e-12,None,None,0.0
176,176,None,1,2.71506241005e-31,1.30836853112e-10,0.804601418071,0.195398581929,None,None,0.0
177,177,None,1,4.7725658604e-30,2.29986425389e-09,0.80460141809,0.19539858191,None,None,0.0
178,178,None,1,3.54154999366e-30,1.70664679603e-09,0.804601418068,0.195398581932,None,None,0.0
179,179,None,1,6.72330411554e-28,3.23991061774e-07,0.804601418063,0.195398581937,None,None,0.0
180,180,None,1,1.80764342895e-35,8.71088616237e-15,0.804601834918,0.195398165082,None,None,0.0
181,181,None,1,1.65968377189e-33,7.99789360673e-13,0.804601416836,0.195398583164,None,None,0.0
182,182,None,6,2.80683357582e-27,8.9128135931e-15,0.999999998964,1.03597694205e-09,None,None,0.0
183,183,None,3,4.34820563227e-27,1.38072753539e-14,0.999999998964,1.03597634831e-09,None,None,0.0
184,184,None,3,3.80818285139e-24,1.20924436039e-11,0.999999998964,1.03597245033e-09,None,None,0.0
185,185,None,7,1.21484707533e-14,1.34322607027e-22,3.6072764633e-30,1.0,None,None,0.0
186,186,None,0,8.58514723181e-32,6.4895383923e-19,2.46614147951e-09,0.999999997534,None,None,0.0
187,187,None,6,3.10663983231e-26,9.86494296044e-14,0.999999998964,1.03599008959e-09,None,None,0.0
188,188,None,0,4.37710254414e-27,3.28774370592e-14,2.45054771569e-09,0.999999997549,None,None,0.0
189,189,None,3,2.95310006598e-27,3.58272965157e-24,1.0,3.95810948532e-19,None,None,0.0
190,190,None,3,1.26734117163e-22,4.02429410163e-10,0.999999998964,1.03597218953e-09,None,None,0.0
191,191,None,7,1.44132543972e-16,1.64378935771e-24,3.72079755055e-30,1.0,None,None,0.0
192,192,None,1,1.09475049506e-33,5.27552120647e-13,0.804601447808,0.195398552192,None,None,0.0
193,193,None,7,1.58509903856e-11,1.12524144015e-17,2.31601433773e-28,1.0,None,None,0.0
194,194,None,7,1.02761899091e-12,2.6621980899e-20,8.45201334625e-30,1.0,None,None,0.0
195,195,None,7,3.59582311844e-12,4.11589933703e-20,3.73437866048e-30,1.0,None,None,0.0
196,196,None,7,3.45572924402e-09,3.9474554631e-17,3.72674312442e-30,1.0,None,None,0.0
197,197,None,0,1.03047940263e-32,7.77440531762e-20,2.46138637757e-09,0.999999997539,None,None,0.0
198,198,None,0,7.19989602281e-34,5.43522259444e-21,2.46287879567e-09,0.999999997537,None,None,0.0
199,199,None,3,5.47060870662e-26,1.73713453834e-13,0.999999998964,1.03597608869e-09,None,None,0.0
200,200,None,0,3.48564462401e-29,2.63435703449e-16,2.46571829217e-09,0.999999997534,None,None,0.0
201,201,None,1,1.03173883631e-28,4.97187328229e-08,0.804601418095,0.195398581905,None,None,0.0
202,202,None,1,1.0226775616e-35,4.9278938038e-15,0.804617853557,0.195382146443,None,None,0.0
203,203,None,7,1.0934967216e-13,1.27002811951e-21,3.78920219051e-30,1.0,None,None,0.0
204,204,None,0,4.76603225058e-29,3.60200466214e-16,2.46569425452e-09,0.999999997534,None,None,0.0
205,205,None,0,1.99029934002e-29,1.15284681174e-16,1.8897533895e-09,0.99999999811,None,None,0.0
206,206,None,3,3.61623484962e-27,1.14829450643e-14,0.999999998964,1.03597336242e-09,None,None,0.0
207,207,None,7,4.07254782571e-17,7.4150134464e-24,5.94015364134e-29,1.0,None,None,0.0
208,208,None,3,9.15883739086e-26,2.28954162137e-21,1.0,8.15567897662e-18,None,None,0.0
209,209,None,0,1.13449436578e-22,1.12916863656e-09,3.24719517605e-09,0.999999996753,None,None,0.0
210,210,None,0,1.39323210413e-29,1.05300235464e-16,2.46579971691e-09,0.999999997534,None,None,0.0
211,211,None,0,6.43383449685e-30,4.80677337352e-17,2.43744986253e-09,0.999999997563,None,None,0.0
212,212,None,7,1.62053074542e-11,5.17080532947e-20,1.04100506121e-30,1.0,None,None,0.0
213,213,None,0,6.46156058154e-30,4.87029977618e-17,2.45906609879e-09,0.999999997541,None,None,0.0
214,214,None,1,1.58668507729e-33,7.64611745989e-13,0.804601444685,0.195398555315,None,None,0.0
215,215,None,1,7.0049718202e-34,3.37564381683e-13,0.804601447751,0.195398552249,None,None,0.0
216,216,None,7,5.3441508651e-23,6.03383634031e-31,3.68355148951e-30,1.0,None,None,0.0
217,217,None,4,1.07610564944e-19,3.87830383307e-18,1.0,1.17581459425e-20,None,None,0.0
218,218,None,4,3.05336095058e-20,1.10043669825e-18,1.0,1.17581459425e-20,None,None,0.0
219,219,None,3,2.2472152726e-24,7.13577109561e-12,0.999999998964,1.03597234237e-09,None,None,0.0
220,220,None,4,1.00771446546e-17,3.63182079388e-16,1.0,1.17581459425e-20,None,None,0.0
221,221,None,4,2.8921438723e-20,1.0423337775e-18,1.0,1.17581459425e-20,None,None,0.0
222,222,None,4,1.38143833586e-17,4.97872824652e-16,1.0,1.17581459425e-20,None,None,0.0
223,223,None,3,4.03207076707e-25,1.17857608634e-20,1.0,9.53633298981e-18,None,None,0.0
224,224,None,7,1.82379929214e-17,2.01624980433e-25,3.60677643672e-30,1.0,None,None,0.0
225,225,None,7,1.22885597822e-15,9.53177527532e-22,2.53060718287e-28,1.0,None,None,0.0
226,226,None,4,3.2760281123e-23,7.82307436056e-22,1.0,7.79079481922e-21,None,None,0.0
227,227,None,4,1.18735396799e-18,2.76081885953e-17,1.0,7.58594401743e-21,None,None,0.0
228,228,None,4,1.03577709258e-26,3.72239737668e-25,1.0,1.17248787405e-20,None,None,0.0
229,229,None,6,2.23307530547e-26,7.09097090776e-14,0.999999998964,1.03598689906e-09,None,None,0.0
230,230,None,6,3.18186231242e-27,1.01040662607e-14,0.999999998964,1.0360166419e-09,None,None,0.0
231,231,None,3,9.2093547322e-31,1.33202085887e-20,0.999999999995,4.71882370379e-12,None,None,0.0
232,232,None,3,4.27827249851e-24,1.35851553476e-11,0.999999998964,1.03597218436e-09,None,None,0.0
233,233,None,7,1.02795088733e-18,6.33252926487e-26,2.00981816929e-29,1.0,None,None,0.0
234,234,None,1,3.5584885558e-32,1.71480936088e-11,0.804601418548,0.195398581452,None,None,0.0
235,235,None,1,5.81873046988e-26,2.80400325601e-05,0.804601418063,0.195398581937,None,None,0.0
236,236,None,3,5.62403971133e-26,1.78585593152e-13,0.999999998964,1.0359766592e-09,None,None,0.0
237,237,None,7,9.48860050822e-15,1.04889365784e-22,3.60646087876e-30,1.0,None,None,0.0
238,238,None,1,1.75000522731e-35,8.43312768758e-15,0.804601978286,0.195398021714,None,None,0.0
239,239,None,1,2.15983054272e-33,1.04080627078e-12,0.804601448453,0.195398551547,None,None,0.0
240,240,None,3,3.15062733106e-27,1.00044963652e-14,0.999999998964,1.03597702335e-09,None,None,0.0
241,241,None,3,6.68759321036e-26,2.12357179801e-13,0.999999998964,1.03597441426e-09,None,None,0.0
242,242,None,6,1.46682421355e-27,4.65780971352e-15,0.999999998964,1.03599008871e-09,None,None,0.0
243,243,None,6,4.37429344901e-26,1.38903503622e-13,0.999999998964,1.03599393932e-09,None,None,0.0
244,244,None,4,5.82907392105e-29,3.15804589783e-25,1.0,1.76754631755e-18,None,None,0.0
245,245,None,3,1.22342644271e-28,3.8848542174e-16,0.999999998964,1.03597384726e-09,None,None,0.0
246,246,None,0,1.7882984435e-29,1.09522542603e-16,1.99809184905e-09,0.999999998002,None,None,0.0
247,247,None,1,1.17390467869e-35,5.65773608431e-15,0.804566010053,0.195433989947,None,None,0.0
248,248,None,6,4.17950521443e-26,1.32715321827e-13,0.999999998964,1.03597224888e-09,None,None,0.0
249,249,None,6,2.18548946076e-23,6.93976723504e-11,0.999999998964,1.03597223575e-09,None,None,0.0
250,250,None,3,1.4400583306e-22,4.57273835184e-10,0.999999998964,1.0359724281e-09,None,None,0.0
251,251,None,7,3.40385285851e-14,3.44956355084e-22,3.30632316906e-30,1.0,None,None,0.0
252,252,None,7,8.30877957966e-19,4.391026519e-26,1.72417264463e-29,1.0,None,None,0.0
253,253,None,6,5.37474639054e-26,1.70671752259e-13,0.999999998964,1.03599008592e-09,None,None,0.0
254,254,None,7,3.40778095677e-13,3.77682177843e-21,3.61581954808e-30,1.0,None,None,0.0
255,255,None,7,4.54948934017e-11,5.20662571355e-19,3.73375343695e-30,1.0,None,None,0.0
256,256,None,7,3.81696559755e-14,1.11642721444e-19,9.54254237387e-28,1.0,None,None,0.0
257,257,None,7,4.90493332604e-11,5.58553606907e-19,3.71521268312e-30,1.0,None,None,0.0
258,258,None,7,2.42327221232e-11,1.32811493284e-19,1.78807357822e-30,1.0,None,None,0.0
259,259,None,7,4.37448608619e-09,5.00602272088e-17,3.73351332089e-30,1.0,None,None,0.0
260,260,None,7,1.45300770941e-11,3.86507013226e-19,8.67843446744e-30,1.0,None,None,0.0
261,261,None,7,9.0344763266e-09,7.78607386611e-18,2.81169017684e-31,1.0,None,None,0.0
262,262,None,7,2.19058767357e-09,2.50252487827e-17,3.72708838943e-30,1.0,None,None,0.0
263,263,None,7,2.34561434127e-10,2.66992312267e-18,3.71359105112e-30,1.0,None,None,0.0
264,264,None,6,2.97806662173e-26,9.4566373123e-14,0.999999998964,1.03598687349e-09,None,None,0.0
265,265,None,0,2.26302600918e-32,1.70762716326e-19,2.46181514158e-09,0.999999997538,None,None,0.0
266,266,None,0,9.17369960367e-32,6.9209622278e-19,2.46135294389e-09,0.999999997539,None,None,0.0
267,267,None,0,2.95612683115e-29,2.23415976521e-16,2.46571622218e-09,0.999999997534,None,None,0.0
268,268,None,6,3.78186524339e-27,1.20090643213e-14,0.999999998964,1.035988775e-09,None,None,0.0
269,269,None,0,4.3975281764e-37,3.38320215295e-24,2.50998569938e-09,0.99999999749,None,None,0.0
270,270,None,0,1.38105298053e-31,1.18571469895e-18,2.8010560144e-09,0.999999997199,None,None,0.0
271,271,None,4,3.85830622999e-20,8.97127984939e-19,1.0,7.58594410394e-21,None,None,0.0
