    173      3                             0                                                0.0000000000
    173      3                             9                                        500000000.0000000000
    102      5                          1287                                     134500000000.0000000000
    150      5                          3033                                     135000000000.0000000000
    124      5                          4711                                     135500000000.0000000000
    124      5                          6380                                     136000000000.0000000000
    114      5                          8356                                     136500000000.0000000000
     75      5                         10478                                     137000000000.0000000000
    124      5                         12334                                     137500000000.0000000000
    121      5                         13666                                     138000000000.0000000000
     24      5                         15193                                     138500000000.0000000000
     75      5                         16922                                     139000000000.0000000000
    121      5                         18938                                     139500000000.0000000000
     24      5                         20247                                     140000000000.0000000000
    150      5                         21815                                     140500000000.0000000000
     24      5                         23660                                     141000000000.0000000000
    124      5                         24979                                     141500000000.0000000000
    157      5                         26413                                     142000000000.0000000000
    102      5                         27985                                     142500000000.0000000000
    121      5                         29716                                     143000000000.0000000000
    157      5                         31364                                     143500000000.0000000000
    121      5                         32986                                     144000000000.0000000000
    121      5                         34764                                     144500000000.0000000000
     24      5                         36321                                     145000000000.0000000000
    121      5                         38166                                     145500000000.0000000000
    114      5                         39513                                     146000000000.0000000000
     75      5                         40935                                     146500000000.0000000000
     75      5                         42915                                     147000000000.0000000000
    121      5                         44326                                     147500000000.0000000000
    150      5                         46063                                     148000000000.0000000000
    124      5                         47995                                     148500000000.0000000000
    121      5                         49747                                     149000000000.0000000000
     75      5                         51593                                     149500000000.0000000000
    114      5                         53470                                     150000000000.0000000000
    157      5                         54801                                     150500000000.0000000000
    102      5                         56161                                     151000000000.0000000000
    121      5                         57806                                     151500000000.0000000000
     75      5                         59145                                     152000000000.0000000000
    157      5                         61219                                     152500000000.0000000000
    114      5                         62893                                     153000000000.0000000000
    150      5                         64567                                     153500000000.0000000000
    124      5                         66375                                     154000000000.0000000000
     75      5                         68275                                     154500000000.0000000000
    124      5                         69920                                     155000000000.0000000000
    114      5                         71546                                     155500000000.0000000000
     75      5                         73186                                     156000000000.0000000000
     75      5                         75173                                     156500000000.0000000000
    150      5                         76697                                     157000000000.0000000000
    121      5                         78704                                     157500000000.0000000000
     75      5                         80338                                     158000000000.0000000000
    121      5                         81961                                     158500000000.0000000000
     24      5                         83736                                     159000000000.0000000000
     75      5                         85565                                     159500000000.0000000000
     75      5                         87397                                     160000000000.0000000000
    157      5                         89011                                     160500000000.0000000000
    102      5                         90392                                     161000000000.0000000000
    114      5                         92289                                     161500000000.0000000000
     24      5                         94120                                     162000000000.0000000000
     24      5                         96082                                     162500000000.0000000000
    124      5                         97394                                     163000000000.0000000000
    121      5                         99528                                     163500000000.0000000000
    124      5                        100697                                     164000000000.0000000000
     75      5                        102201                                     164500000000.0000000000
    150      5                        104514                                     165000000000.0000000000
    114      5                        106096                                     165500000000.0000000000
    124      5                        107991                                     166000000000.0000000000
    121      5                        109926                                     166500000000.0000000000
     24      5                        112092                                     167000000000.0000000000
     75      5                        113286                                     167500000000.0000000000
     24      5                        114890                                     168000000000.0000000000
     24      5                        116440                                     168500000000.0000000000
     24      5                        118030                                     169000000000.0000000000
    150      5                        120067                                     169500000000.0000000000
    114      5                        121567                                     170000000000.0000000000
    157      5                        123407                                     170500000000.0000000000
     75      5                        125430                                     171000000000.0000000000
     24      5                        126715                                     171500000000.0000000000
    124      5                        128446                                     172000000000.0000000000
    150      5                        130227                                     172500000000.0000000000
    150      5                        131288                                     173000000000.0000000000
    124      5                        132905                                     173500000000.0000000000
     75      5                        134801                                     174000000000.0000000000
    157      5                        136350                                     174500000000.0000000000
    102      5                        138084                                     175000000000.0000000000
     24      5                        139719                                     175500000000.0000000000
    157      5                        141690                                     176000000000.0000000000
    124      5                        143397                                     176500000000.0000000000
    157      5                        145503                                     177000000000.0000000000
    114      5                        147431                                     177500000000.0000000000
    124      5                        149208                                     178000000000.0000000000
     24      5                        150819                                     178500000000.0000000000
     75      5                        153031                                     179000000000.0000000000
    150      5                        154936                                     179500000000.0000000000
    121      5                        156657                                     180000000000.0000000000
    121      5                        158218                                     180500000000.0000000000
    121      5                        159963                                     181000000000.0000000000
    157      5                        161667                                     181500000000.0000000000
    124      5                        163429                                     182000000000.0000000000
    150      5                        165238                                     182500000000.0000000000
    114      5                        166576                                     183000000000.0000000000
    157      5                        168300                                     183500000000.0000000000
     24      5                        170087                                     184000000000.0000000000
     24      5                        172175                                     184500000000.0000000000
     75      5                        173291                                     185000000000.0000000000
    102      5                        174893                                     185500000000.0000000000
     24      5                        176572                                     186000000000.0000000000
    121      5                        178409                                     186500000000.0000000000
    121      5                        180606                                     187000000000.0000000000
    124      5                        182577                                     187500000000.0000000000
    157      5                        183979                                     188000000000.0000000000
    157      5                        185418                                     188500000000.0000000000
    114      5                        187219                                     189000000000.0000000000
    157      5                        189118                                     189500000000.0000000000
    124      5                        190545                                     190000000000.0000000000
    102      5                        192055                                     190500000000.0000000000
     75      5                        193879                                     191000000000.0000000000
     24      5                        195387                                     191500000000.0000000000
    121      5                        197564                                     192000000000.0000000000
     75      5                        198909                                     192500000000.0000000000
    121      5                        200557                                     193000000000.0000000000
     24      5                        202296                                     193500000000.0000000000
    121      5                        204276                                     194000000000.0000000000
     75      5                        206277                                     194500000000.0000000000
    157      5                        207625                                     195000000000.0000000000
     75      5                        209292                                     195500000000.0000000000
     24      5                        210767                                     196000000000.0000000000
    102      5                        212472                                     196500000000.0000000000
    114      5                        214035                                     197000000000.0000000000
     24      5                        215690                                     197500000000.0000000000
    157      5                        217040                                     198000000000.0000000000
    114      5                        218584                                     198500000000.0000000000
    102      5                        220624                                     199000000000.0000000000
    150      5                        222444                                     199500000000.0000000000
     24      5                        223878                                     200000000000.0000000000
    157      5                        226681                                     200500000000.0000000000
    121      5                        227528                                     201000000000.0000000000
    124      5                        229057                                     201500000000.0000000000
     24      5                        230813                                     202000000000.0000000000
    157      5                        232418                                     202500000000.0000000000
     75      5                        233832                                     203000000000.0000000000
     24      5                        235854                                     203500000000.0000000000
     75      5                        237383                                     204000000000.0000000000
    121      5                        239718                                     204500000000.0000000000
    121      5                        240583                                     205000000000.0000000000
     24      5                        241797                                     205500000000.0000000000
     24      5                        243404                                     206000000000.0000000000
     24      5                        244951                                     206500000000.0000000000
    121      5                        246247                                     207000000000.0000000000
     75      5                        248050                                     207500000000.0000000000
    124      5                        250163                                     208000000000.0000000000
     24      5                        251684                                     208500000000.0000000000
    114      5                        253022                                     209000000000.0000000000
    121      5                        254829                                     209500000000.0000000000
    121      5                        256312                                     210000000000.0000000000
    114      5                        257703                                     210500000000.0000000000
    114      5                        259544                                     211000000000.0000000000
     24      5                        261362                                     211500000000.0000000000
    114      5                        263490                                     212000000000.0000000000
    150      5                        264890                                     212500000000.0000000000
    121      5                        266962                                     213000000000.0000000000
    102      5                        268731                                     213500000000.0000000000
    157      5                        270063                                     214000000000.0000000000
     24      5                        271757                                     214500000000.0000000000
    121      5                        273448                                     215000000000.0000000000
     24      5                        275047                                     215500000000.0000000000
     75      5                        276817                                     216000000000.0000000000
    121      5                        278526                                     216500000000.0000000000
     75      5                        279924                                     217000000000.0000000000
    124      5                        281530                                     217500000000.0000000000
    121      5                        282959                                     218000000000.0000000000
     75      5                        285039                                     218500000000.0000000000
    121      5                        286916                                     219000000000.0000000000
    157      5                        288544                                     219500000000.0000000000
    121      5                        290784                                     220000000000.0000000000
     24      5                        292075                                     220500000000.0000000000
     75      5                        293631                                     221000000000.0000000000
    114      5                        294766                                     221500000000.0000000000
    157      5                        296205                                     222000000000.0000000000
    114      5                        297782                                     222500000000.0000000000
    150      5                        299169                                     223000000000.0000000000
    114      5                        300535                                     223500000000.0000000000
    114      5                        302231                                     224000000000.0000000000
    114      5                        304320                                     224500000000.0000000000
     24      5                        305726                                     225000000000.0000000000
    121      5                        307269                                     225500000000.0000000000
    150      5                        309001                                     226000000000.0000000000
    124      5                        310834                                     226500000000.0000000000
     75      5                        312395                                     227000000000.0000000000
     24      5                        314082                                     227500000000.0000000000
    157      5                        316147                                     228000000000.0000000000
    124      5                        317899                                     228500000000.0000000000
    114      5                        319453                                     229000000000.0000000000
    124      5                        320958                                     229500000000.0000000000
     24      5                        322960                                     230000000000.0000000000
     24      5                        324729                                     230500000000.0000000000
    157      5                        326490                                     231000000000.0000000000
    157      5                        328149                                     231500000000.0000000000
    124      5                        330136                                     232000000000.0000000000
    124      5                        331282                                     232500000000.0000000000
     75      5                        332785                                     233000000000.0000000000
    124      5                        334548                                     233500000000.0000000000
     24      5                        335994                                     234000000000.0000000000
    102      5                        337558                                     234500000000.0000000000
    121      5                        338952                                     235000000000.0000000000
     24      5                        340716                                     235500000000.0000000000
     75      5                        342558                                     236000000000.0000000000
    121      5                        344136                                     236500000000.0000000000
    121      5                        346309                                     237000000000.0000000000
    121      5                        348241                                     237500000000.0000000000
    157      5                        349572                                     238000000000.0000000000
     24      5                        351117                                     238500000000.0000000000
     24      5                        352553                                     239000000000.0000000000
     75      5                        354458                                     239500000000.0000000000
    114      5                        355737                                     240000000000.0000000000
     75      5                        357388                                     240500000000.0000000000
    150      5                        359145                                     241000000000.0000000000
     75      5                        360931                                     241500000000.0000000000
     24      5                        362544                                     242000000000.0000000000
    157      5                        364065                                     242500000000.0000000000
    150      5                        365442                                     243000000000.0000000000
    150      5                        367080                                     243500000000.0000000000
    142      5                        369151                                     244000000000.0000000000
    119      2                        377140                                     244500000000.0000000000
    166      2                        460764                                     245000000000.0000000000
    202      2                        481798                                     255000000000.0000000000
    130      2                        491584                                     257500000000.0000000000
    202      2                        515555                                     258500000000.0000000000
    168      2                        557090                                     261500000000.0000000000
    168      2                        571278                                     266000000000.0000000000
    169      2                        571780                                     267500000000.0000000000
    202      2                        612886                                     268000000000.0000000000
    130      2                        624604                                     272500000000.0000000000
    169      2                        634205                                     274000000000.0000000000
    166      2                        641131                                     275000000000.0000000000
    168      2                        650916                                     276000000000.0000000000
    169      2                        662923                                     277000000000.0000000000
    166      2                        682961                                     278500000000.0000000000
    202      2                        705363                                     280500000000.0000000000
     50      2                        720917                                     283000000000.0000000000
     83      6                        721293                                     285000000000.0000000000
    202      2                        725859                                     298500000000.0000000000
    166      2                        777727                                     299000000000.0000000000
    130      2                        785669                                     305000000000.0000000000
    202      2                        809697                                     306000000000.0000000000
     64      2                        818170                                     308500000000.0000000000
    202      2                        899303                                     309500000000.0000000000
     64      2                        906949                                     319000000000.0000000000
    168      2                        912727                                     320000000000.0000000000
    202      2                        931597                                     320500000000.0000000000
    169      2                        968385                                     322500000000.0000000000
    169      2                        996516                                     327000000000.0000000000
     64      2                       1002443                                     330000000000.0000000000
    202      2                       1052289                                     331000000000.0000000000
    130      2                       1072143                                     336500000000.0000000000
    166      2                       1106461                                     339000000000.0000000000
    130      2                       1120255                                     343000000000.0000000000
    168      2                       1124191                                     344500000000.0000000000
    202      2                       1135563                                     345000000000.0000000000
    130      2                       1150133                                     346000000000.0000000000
    202      2                       1176185                                     348000000000.0000000000
     64      2                       1201775                                     351000000000.0000000000
    169      2                       1207049                                     354000000000.0000000000
    202      2                       1224719                                     354500000000.0000000000
    166      2                       1280747                                     356500000000.0000000000
    166      2                       1301838                                     363000000000.0000000000
    130      2                       1309648                                     365500000000.0000000000
    202      2                       1324851                                     366000000000.0000000000
     75      5                       1326056                                     368000000000.0000000000
    121      5                       1327791                                     368500000000.0000000000
    114      5                       1329804                                     369000000000.0000000000
    150      5                       1331393                                     369500000000.0000000000
     24      5                       1332932                                     370000000000.0000000000
    150      5                       1334392                                     370500000000.0000000000
     75      5                       1336438                                     371000000000.0000000000
    124      5                       1337775                                     371500000000.0000000000
    157      5                       1339531                                     372000000000.0000000000
    121      5                       1341356                                     372500000000.0000000000
    121      5                       1343380                                     373000000000.0000000000
    150      5                       1344906                                     373500000000.0000000000
     24      5                       1346706                                     374000000000.0000000000
     75      5                       1348382                                     374500000000.0000000000
    157      5                       1349974                                     375000000000.0000000000
     24      5                       1351396                                     375500000000.0000000000
    157      5                       1353207                                     376000000000.0000000000
    157      5                       1354878                                     376500000000.0000000000
    124      5                       1356674                                     377000000000.0000000000
     75      5                       1358191                                     377500000000.0000000000
    124      5                       1360172                                     378000000000.0000000000
    157      5                       1361892                                     378500000000.0000000000
    157      5                       1363430                                     379000000000.0000000000
     75      5                       1364797                                     379500000000.0000000000
     75      5                       1366840                                     380000000000.0000000000
    157      5                       1368243                                     380500000000.0000000000
     75      5                       1369853                                     381000000000.0000000000
    124      5                       1372222                                     381500000000.0000000000
    124      5                       1373510                                     382000000000.0000000000
     75      5                       1375024                                     382500000000.0000000000
    114      5                       1377050                                     383000000000.0000000000
    121      5                       1379468                                     383500000000.0000000000
     75      5                       1380450                                     384000000000.0000000000
     24      5                       1381917                                     384500000000.0000000000
     24      5                       1383160                                     385000000000.0000000000
    124      5                       1384606                                     385500000000.0000000000
     75      5                       1386023                                     386000000000.0000000000
    114      5                       1387501                                     386500000000.0000000000
    124      5                       1388974                                     387000000000.0000000000
    124      5                       1390352                                     387500000000.0000000000
     24      5                       1392835                                     388000000000.0000000000
    157      5                       1394631                                     388500000000.0000000000
    124      5                       1396496                                     389000000000.0000000000
     75      5                       1398277                                     389500000000.0000000000
    114      5                       1399861                                     390000000000.0000000000
    124      5                       1402140                                     390500000000.0000000000
    157      5                       1403107                                     391000000000.0000000000
    124      5                       1405186                                     391500000000.0000000000
    102      5                       1406747                                     392000000000.0000000000
     75      5                       1408379                                     392500000000.0000000000
     75      5                       1409743                                     393000000000.0000000000
     75      5                       1411443                                     393500000000.0000000000
    114      5                       1412983                                     394000000000.0000000000
    102      5                       1414900                                     394500000000.0000000000
    124      5                       1416400                                     395000000000.0000000000
    114      5                       1418183                                     395500000000.0000000000
    157      5                       1419780                                     396000000000.0000000000
    114      5                       1421617                                     396500000000.0000000000
     24      5                       1423411                                     397000000000.0000000000
     24      5                       1425102                                     397500000000.0000000000
    157      5                       1426412                                     398000000000.0000000000
    124      5                       1428274                                     398500000000.0000000000
     24      5                       1429889                                     399000000000.0000000000
     75      5                       1431529                                     399500000000.0000000000
    102      5                       1433213                                     400000000000.0000000000
    114      5                       1434897                                     400500000000.0000000000
     24      5                       1436405                                     401000000000.0000000000
    150      5                       1438122                                     401500000000.0000000000
    130      2                       1442773                                     402000000000.0000000000
    166      2                       1445412                                     402500000000.0000000000
    169      2                       1482949                                     403000000000.0000000000
    119      2                       1495718                                     407000000000.0000000000
    130      2                       1500269                                     408500000000.0000000000
    202      2                       1504070                                     409000000000.0000000000
    168      2                       1508313                                     409500000000.0000000000
     64      2                       1521966                                     410000000000.0000000000
    202      2                       1548760                                     411500000000.0000000000
     90      2                       1559499                                     414500000000.0000000000
    202      2                       1621553                                     416000000000.0000000000
    119      2                       1628339                                     423000000000.0000000000
    130      2                       1634154                                     424000000000.0000000000
     64      2                       1648688                                     424500000000.0000000000
    130      2                       1652216                                     426000000000.0000000000
    166      2                       1697349                                     426500000000.0000000000
    168      2                       1704153                                     432000000000.0000000000
    168      2                       1712588                                     432500000000.0000000000
    202      2                       1722592                                     433500000000.0000000000
    166      2                       1745886                                     434500000000.0000000000
     64      2                       1753858                                     437500000000.0000000000
     64      2                       1764075                                     438500000000.0000000000
    169      2                       1833048                                     439500000000.0000000000
    166      2                       1864460                                     447500000000.0000000000
    119      2                       1884379                                     451000000000.0000000000
    202      2                       1891465                                     453500000000.0000000000
    166      2                       1922045                                     454500000000.0000000000
     64      2                       1953343                                     458000000000.0000000000
    130      2                       1961547                                     461500000000.0000000000
    202      2                       1981433                                     462500000000.0000000000
    130      2                       1985351                                     464500000000.0000000000
    130      2                       1987855                                     465000000000.0000000000
    166      2                       2038982                                     465500000000.0000000000
     64      2                       2052905                                     471500000000.0000000000
    166      2                       2097247                                     473000000000.0000000000
     64      2                       2107171                                     478000000000.0000000000
     64      2                       2110850                                     479000000000.0000000000
    202      2                       2138788                                     479500000000.0000000000
    202      2                       2169203                                     483000000000.0000000000
    119      2                       2179230                                     486500000000.0000000000
    119      2                       2181864                                     487500000000.0000000000
    202      2                       2245931                                     488000000000.0000000000
    124      5                       2249105                                     495500000000.0000000000
    124      5                       2250555                                     496000000000.0000000000
    114      5                       2252690                                     496500000000.0000000000
    157      5                       2254013                                     497000000000.0000000000
     24      5                       2255725                                     497500000000.0000000000
    124      5                       2257216                                     498000000000.0000000000
     24      5                       2258722                                     498500000000.0000000000
     24      5                       2260406                                     499000000000.0000000000
     24      5                       2262447                                     499500000000.0000000000
    138      5                       2263590                                     500000000000.0000000000
    150      5                       2263590                                     500004671592.6402310431
