# MFPTs from graph transformation
# temperature / A<-B MFPT / B<-A MFPT
0.050    8.082487E+27    7.035153E+30
0.075    3.487244E+17    4.201240E+18
0.100    2.797616E+12    3.701101E+12
0.125    2.745128E+09    8.745594E+08
0.150    2.947078E+07    3.155694E+06
