    933      2                             0                                                0.0000000000
    933      2                     215605869                                        500000000.0000000000
     89      2                     313851191                                      14000000000.0000000000
    933      2                     321277871                                      20000000000.0000000000
     89      2                     372244575                                      20500000000.0000000000
    967      2                     385372783                                      24000000000.0000000000
    933      2                     413323119                                      24500000000.0000000000
    933      2                     506940146                                      26500000000.0000000000
    933      2                     543037130                                      32500000000.0000000000
    933      2                     604899955                                      34500000000.0000000000
    138      2                     631200016                                      38500000000.0000000000
    706      2                     645499684                                      40000000000.0000000000
    707      2                     658166606                                      41000000000.0000000000
    154      2                     768659848                                      42000000000.0000000000
    933      2                     798723547                                      49000000000.0000000000
    612      2                     800596972                                      50500000000.0000000000
    226      2                     841078466                                      51000000000.0000000000
    172      2                     862499271                                      53500000000.0000000000
    172      2                     902707231                                      54500000000.0000000000
    138      2                     941074391                                      57000000000.0000000000
    164      2                     959440748                                      59500000000.0000000000
    612      2                     987529657                                      61000000000.0000000000
    707      2                    1009490464                                      62500000000.0000000000
    172      2                    1068156909                                      64000000000.0000000000
    967      2                    1086557440                                      67500000000.0000000000
    164      2                    1183886285                                      69000000000.0000000000
    707      2                    1248478425                                      75000000000.0000000000
    568      2                    1307039770                                      79000000000.0000000000
    707      2                    1367112054                                      83000000000.0000000000
    172      2                    1374788306                                      86500000000.0000000000
     50      2                    1413261752                                      87000000000.0000000000
    967      2                    1465425456                                      89500000000.0000000000
    706      2                    1541416946                                      93000000000.0000000000
    164      2                    1606794281                                      97500000000.0000000000
    612      2                    1699072590                                     101500000000.0000000000
     50      2                    1722121313                                     107500000000.0000000000
    172      2                    1752613333                                     109000000000.0000000000
    707      2                    1800156521                                     111000000000.0000000000
    612      2                    1815156878                                     114000000000.0000000000
    612      2                    2063287261                                     115000000000.0000000000
    612      2                    2072774901                                     130500000000.0000000000
    172      2                    2110194948                                     131000000000.0000000000
     50      2                    2142821043                                     133500000000.0000000000
    707      2                    2153916608                                     135500000000.0000000000
    568      2                    2171150537                                     136500000000.0000000000
    164      2                    2232387716                                     137500000000.0000000000
    612      2                    2274581350                                     141000000000.0000000000
    933      2                    2284654282                                     144000000000.0000000000
    707      2                    2303490388                                     144500000000.0000000000
    933      2                    2323774207                                     145500000000.0000000000
    164      2                    2329874429                                     147000000000.0000000000
    537      2                    2367790925                                     147500000000.0000000000
    933      2                    2409201988                                     150000000000.0000000000
    226      2                    2416281804                                     152500000000.0000000000
     89      2                    2476631814                                     153000000000.0000000000
    933      2                    2540230920                                     156500000000.0000000000
    707      2                    2603753046                                     160500000000.0000000000
    707      2                    2689667545                                     164500000000.0000000000
    967      2                    2712370060                                     170000000000.0000000000
    612      2                    2758298492                                     171500000000.0000000000
     50      2                    2775606820                                     174500000000.0000000000
    933      2                    2847346676                                     175500000000.0000000000
    226      2                    2885030184                                     180000000000.0000000000
    707      2                    2899580599                                     182500000000.0000000000
     89      2                    2924813321                                     183500000000.0000000000
    967      2                    2934648374                                     185000000000.0000000000
     89      2                    3074053803                                     185500000000.0000000000
    933      2                    3097689166                                     194500000000.0000000000
     89      2                    3107357206                                     196000000000.0000000000
    612      2                    3147394920                                     196500000000.0000000000
     50      2                    3202566097                                     199000000000.0000000000
    933      2                    3230141744                                     202500000000.0000000000
    707      2                    3234284761                                     204000000000.0000000000
    172      2                    3282253534                                     204500000000.0000000000
    967      2                    3303774613                                     207500000000.0000000000
    933      2                    3329940842                                     209000000000.0000000000
     50      2                    3366913345                                     210500000000.0000000000
    707      2                    3432143275                                     213000000000.0000000000
     75      2                    3470294560                                     217000000000.0000000000
    933      2                    3527019172                                     219500000000.0000000000
    172      2                    3535323172                                     223000000000.0000000000
    707      2                    3540504827                                     223500000000.0000000000
    933      2                    3567061332                                     224000000000.0000000000
    612      2                    3621571551                                     225500000000.0000000000
     89      2                    3643954457                                     229000000000.0000000000
    933      2                    3661723183                                     230500000000.0000000000
    138      2                    3721010732                                     231500000000.0000000000
    172      2                    3771654845                                     235000000000.0000000000
    164      2                    3824935961                                     238500000000.0000000000
     89      2                    3879314442                                     242000000000.0000000000
    707      2                    3917121442                                     245000000000.0000000000
    707      2                    3935265798                                     247500000000.0000000000
    568      2                    3979328695                                     248500000000.0000000000
    967      2                    4035013277                                     251500000000.0000000000
    138      2                    4046204619                                     255000000000.0000000000
    172      2                    4103673340                                     255500000000.0000000000
     89      2                    4188950589                                     259500000000.0000000000
    612      2                    4270565017                                     265000000000.0000000000
     89      2                    4284610937                                     270000000000.0000000000
    612      2                    4326649854                                     271000000000.0000000000
    612      2                    4375441986                                     273500000000.0000000000
     75      2                    4405971371                                     276500000000.0000000000
    138      2                    4460924290                                     278500000000.0000000000
    612      2                    4475448614                                     282000000000.0000000000
    172      2                    4506194334                                     283000000000.0000000000
     89      2                    4531031767                                     285000000000.0000000000
    172      2                    4600644819                                     286500000000.0000000000
    707      2                    4603506666                                     290500000000.0000000000
    967      2                    4640293489                                     291000000000.0000000000
    707      2                    4672625968                                     293500000000.0000000000
    967      2                    4714993003                                     295500000000.0000000000
     50      2                    4763920422                                     298000000000.0000000000
    138      2                    4771631021                                     301000000000.0000000000
    138      2                    4826547693                                     301500000000.0000000000
    707      2                    4832121942                                     305000000000.0000000000
    138      2                    4899131571                                     305500000000.0000000000
    138      2                    4903418305                                     309500000000.0000000000
    967      2                    4966657615                                     310000000000.0000000000
    707      2                    5000112017                                     314000000000.0000000000
     75      2                    5013053818                                     316000000000.0000000000
    707      2                    5063627743                                     317000000000.0000000000
    967      2                    5140973931                                     320000000000.0000000000
