1 172   0.000000000000
172 1   0.000000000000
1 355   0.000000000000
355 1   0.000000000000
1 372   0.000000000001
372 1   0.000000000000
1 463   0.000000000000
463 1   0.000000000000
1 614   0.000000000000
614 1   0.000000000000
1 678   0.000000000001
678 1   0.000000000000
1 824   0.000000000000
824 1   0.000000000003
1 845   0.000000000000
845 1   0.000000000002
1 877   0.000000000002
877 1   0.000000000000
2 25   0.000000000000
25 2   0.000000023391
2 150   0.000000000000
150 2   0.000000085154
2 226   0.000000013596
226 2   0.000000000000
2 401   0.000000095313
401 2   0.000000000000
2 439   0.000000000000
439 2   0.000000033517
2 480   0.000000154917
480 2   0.000000000000
2 650   0.000000000000
650 2   0.000000100848
2 744   0.000000000000
744 2   0.000000026459
2 792   0.000000000000
792 2   0.000000025949
2 815   0.000000020996
815 2   0.000000000000
2 952   0.000000010496
952 2   0.000000000000
3 33   0.000000000000
33 3   0.000000004035
3 394   0.000000000000
394 3   0.000000000293
3 407   0.000000000000
407 3   0.000000000644
3 415   0.000000006924
415 3   0.000000000000
3 696   0.000000000000
696 3   0.000000001953
4 139   0.000000497852
139 4   0.000000000000
4 183   0.000000725396
183 4   0.000000000000
4 198   0.000000284446
198 4   0.000000000000
4 375   0.000000560937
375 4   0.000000000000
4 579   0.000000575196
579 4   0.000000000000
4 667   0.000000666686
667 4   0.000000000000
4 735   0.000000388770
735 4   0.000000000000
4 762   0.000000482274
762 4   0.000000000000
4 968   0.000000000000
968 4   0.000004181557
5 94   0.000000000000
94 5   0.000001687159
5 278   0.000004137545
278 5   0.000000000000
5 313   0.000000003376
313 5   0.000000000000
5 382   0.000000000000
382 5   0.000001554680
5 422   0.000000466373
422 5   0.000000000000
5 484   0.000000000000
484 5   0.000000833143
5 559   0.000000000000
559 5   0.000000973377
5 871   0.000000500005
871 5   0.000000000000
5 967   0.000000000000
967 5   0.000000058941
6 33   0.000000000110
33 6   0.000000000000
6 147   0.000000000000
147 6   0.000000000310
6 156   0.000000000000
156 6   0.000000000360
6 207   0.000000000000
207 6   0.000000000380
6 675   0.000000000000
675 6   0.000000000361
6 696   0.000000001301
696 6   0.000000000000
7 35   0.000000000000
35 7   0.000000513837
7 304   0.000003384850
304 7   0.000000000000
7 523   0.000000000000
523 7   0.000000597532
7 783   0.000000000000
783 7   0.000000981910
7 914   0.000000000000
914 7   0.000001291571
8 26   0.000000000000
26 8   0.000000000161
8 78   0.000000000341
78 8   0.000000000000
8 83   0.000000000000
83 8   0.000000000142
8 220   0.000000000000
220 8   0.000000000381
8 319   0.000000001847
319 8   0.000000000000
8 366   0.000000000000
366 8   0.000000000353
8 391   0.000000000060
391 8   0.000000000000
8 504   0.000000000049
504 8   0.000000000000
8 569   0.000000000000
569 8   0.000000000218
8 704   0.000000000000
704 8   0.000000000380
8 749   0.000000000060
749 8   0.000000000000
8 791   0.000000000313
791 8   0.000000000000
8 858   0.000000001123
858 8   0.000000000000
8 859   0.000000000000
859 8   0.000000000347
8 922   0.000000000000
922 8   0.000000000971
8 942   0.000000000000
942 8   0.000000001047
8 984   0.000000000000
984 8   0.000000000818
8 993   0.000000001024
993 8   0.000000000000
9 62   0.000000000000
62 9   0.000000026362
9 176   0.000000005502
176 9   0.000000000000
9 219   0.000000000000
219 9   0.000000000000
9 273   0.000000000000
273 9   0.000000002043
9 348   0.000000027435
348 9   0.000000000000
9 469   0.000000007634
469 9   0.000000000000
9 536   0.000000000000
536 9   0.000000023940
9 576   0.000000007315
576 9   0.000000000000
9 724   0.000000004459
724 9   0.000000000000
10 60   0.000000000000
60 10   0.000000032967
10 190   0.000000397198
190 10   0.000000000000
10 269   0.000000000000
269 10   0.000000069398
10 302   0.000000000000
302 10   0.000000093167
10 436   0.000000000000
436 10   0.000000010448
10 598   0.000000000000
598 10   0.000000117101
10 610   0.000000006921
610 10   0.000000000000
10 656   0.000000163933
656 10   0.000000000000
10 920   0.000000153506
920 10   0.000000000000
10 932   0.000000000000
932 10   0.000000274731
10 949   0.000000000000
949 10   0.000000123746
11 212   0.000000000000
212 11   0.000000000005
11 284   0.000000000000
284 11   0.000000000005
11 467   0.000000000012
467 11   0.000000000000
11 958   0.000000000000
958 11   0.000000000003
12 683   0.000000105869
683 12   0.000000000000
12 870   0.000000083364
870 12   0.000000000000
12 882   0.000000000000
882 12   0.000000189233
13 106   0.000000908932
106 13   0.000000000000
13 109   0.000000350226
109 13   0.000000000000
13 206   0.000000000000
206 13   0.000000989308
13 387   0.000000000000
387 13   0.000000435331
13 580   0.000000000000
580 13   0.000000801069
13 631   0.000000000000
631 13   0.000000683695
13 639   0.000000061162
639 13   0.000000000000
13 781   0.000000055611
781 13   0.000000000000
13 891   0.000000461880
891 13   0.000000000000
13 937   0.000001071593
937 13   0.000000000000
14 135   0.000000000000
135 14   0.000000900604
14 294   0.000000000000
294 14   0.000000922250
14 386   0.000000227892
386 14   0.000000000000
14 739   0.000002878177
739 14   0.000000000000
14 875   0.000000000000
875 14   0.000001283215
15 16   0.000000000000
16 15   0.000000636852
15 43   0.000002193757
43 15   0.000000000000
15 62   0.000000000000
62 15   0.000000099401
15 188   0.000000000000
188 15   0.000000779510
15 273   0.000000018265
273 15   0.000000000000
15 348   0.000000151437
348 15   0.000000000000
15 469   0.000000069626
469 15   0.000000000000
15 536   0.000000000000
536 15   0.000000067086
15 679   0.000000000000
679 15   0.000000603133
15 853   0.000000000000
853 15   0.000000048061
15 947   0.000000000000
947 15   0.000000199044
16 62   0.000000218578
62 16   0.000000000000
16 129   0.000000000000
129 16   0.000000254246
16 188   0.000000000000
188 16   0.000000369611
16 536   0.000000111576
536 16   0.000000000000
16 679   0.000000000000
679 16   0.000000006759
16 693   0.000000000000
693 16   0.000000514362
16 713   0.000000437245
713 16   0.000000000000
16 853   0.000000791516
853 16   0.000000000000
16 880   0.000000000000
880 16   0.000001067514
16 947   0.000000016726
947 16   0.000000000000
17 112   0.000000000000
112 17   0.000000038075
17 354   0.000000000000
354 17   0.000000008657
17 442   0.000000000000
442 17   0.000000003274
17 564   0.000000000000
564 17   0.000000004080
17 593   0.000000021069
593 17   0.000000000000
17 600   0.000000023995
600 17   0.000000000000
17 665   0.000000009849
665 17   0.000000000000
17 775   0.000000000000
775 17   0.000000000827
18 315   0.000000000000
315 18   0.000000000005
18 344   0.000000000000
344 18   0.000000000039
18 411   0.000000000000
411 18   0.000000000003
18 558   0.000000000016
558 18   0.000000000000
18 668   0.000000000000
668 18   0.000000000005
18 681   0.000000000036
681 18   0.000000000000
18 699   0.000000000000
699 18   0.000000000000
19 219   0.000000000000
219 19   0.000000000000
19 274   0.000000000000
274 19   0.000000000000
19 767   0.000000000000
767 19   0.000000000000
20 53   0.000000717655
53 20   0.000000000000
20 205   0.000000189742
205 20   0.000000000000
20 427   0.000000000000
427 20   0.000000002524
20 561   0.000000000000
561 20   0.000000250873
20 715   0.000000000000
715 20   0.000000389299
20 782   0.000000000000
782 20   0.000000263074
20 834   0.000000000000
834 20   0.000000001627
21 147   0.000000000218
147 21   0.000000000000
21 156   0.000000000203
156 21   0.000000000000
21 207   0.000000000222
207 21   0.000000000000
21 293   0.000000000000
293 21   0.000000000252
21 336   0.000000000000
336 21   0.000000000171
21 340   0.000000000056
340 21   0.000000000000
21 353   0.000000000000
353 21   0.000000000079
21 424   0.000000000000
424 21   0.000000000272
21 440   0.000000000000
440 21   0.000000000068
21 675   0.000000000211
675 21   0.000000000000
21 676   0.000000000035
676 21   0.000000000000
21 805   0.000000000016
805 21   0.000000000000
21 912   0.000000000000
912 21   0.000000000010
21 995   0.000000000000
995 21   0.000000000110
22 120   0.000000000000
120 22   0.000006673258
22 134   0.000000000000
134 22   0.000007834064
22 153   0.000000000000
153 22   0.000006702183
22 552   0.000000000000
552 22   0.000012673784
22 694   0.000000000000
694 22   0.000007592838
22 725   0.000000000000
725 22   0.000008934159
22 813   0.000000000000
813 22   0.000007331935
22 921   0.000000000000
921 22   0.000014621719
23 162   0.000000008872
162 23   0.000000000000
23 233   0.000000000000
233 23   0.000000002568
23 240   0.000000004387
240 23   0.000000000000
23 403   0.000000000000
403 23   0.000000003116
23 524   0.000000009654
524 23   0.000000000000
23 657   0.000000000000
657 23   0.000000008931
23 869   0.000000000000
869 23   0.000000004253
23 975   0.000000000000
975 23   0.000000004044
24 378   0.000000000000
378 24   0.000000124359
24 404   0.000000000000
404 24   0.000001484518
24 468   0.000000328335
468 24   0.000000000000
24 502   0.000000000000
502 24   0.000000287442
24 549   0.000001026481
549 24   0.000000000000
24 680   0.000000000000
680 24   0.000000259936
24 794   0.000000681494
794 24   0.000000000000
24 796   0.000000000000
796 24   0.000000280178
24 904   0.000001899524
904 24   0.000000000000
24 938   0.000000000000
938 24   0.000001095067
24 986   0.000000000000
986 24   0.000000404333
25 73   0.000000000000
73 25   0.000001018518
25 317   0.000000605328
317 25   0.000000000000
25 346   0.000000000000
346 25   0.000000644305
25 352   0.000000464157
352 25   0.000000000000
25 409   0.000000000000
409 25   0.000000988689
25 480   0.000000391282
480 25   0.000000000000
25 595   0.000000615695
595 25   0.000000000000
25 650   0.000000000000
650 25   0.000000116033
25 721   0.000000665642
721 25   0.000000000000
25 744   0.000000002048
744 25   0.000000000000
26 78   0.000000000462
78 26   0.000000000000
26 83   0.000000000000
83 26   0.000000000058
26 220   0.000000000000
220 26   0.000000000265
26 307   0.000000000000
307 26   0.000000000940
26 319   0.000000002238
319 26   0.000000000000
26 366   0.000000000000
366 26   0.000000000248
26 391   0.000000000172
391 26   0.000000000000
26 504   0.000000000216
504 26   0.000000000000
26 569   0.000000000000
569 26   0.000000000162
26 704   0.000000000000
704 26   0.000000000227
26 749   0.000000000098
749 26   0.000000000000
26 791   0.000000000493
791 26   0.000000000000
26 793   0.000000000000
793 26   0.000000000780
26 858   0.000000001416
858 26   0.000000000000
26 859   0.000000000000
859 26   0.000000000209
26 922   0.000000000000
922 26   0.000000000760
26 929   0.000000000000
929 26   0.000000001335
26 942   0.000000000000
942 26   0.000000000913
26 984   0.000000000000
984 26   0.000000000634
26 993   0.000000001273
993 26   0.000000000000
27 84   0.000000000000
84 27   0.000000000386
27 163   0.000000000455
163 27   0.000000000000
27 345   0.000000000000
345 27   0.000000000300
27 545   0.000000000401
545 27   0.000000000000
27 773   0.000000000000
773 27   0.000000000170
28 57   0.000000103882
57 28   0.000000000000
28 90   0.000000000000
90 28   0.000000068409
28 418   0.000000016950
418 28   0.000000000000
28 483   0.000000000000
483 28   0.000000146228
28 541   0.000000000000
541 28   0.000000065901
28 627   0.000000081007
627 28   0.000000000000
28 856   0.000000078698
856 28   0.000000000000
29 97   0.000000000000
97 29   0.000000380495
29 151   0.000000000000
151 29   0.000000198344
29 227   0.000000289052
227 29   0.000000000000
29 235   0.000000424151
235 29   0.000000000000
29 359   0.000000000000
359 29   0.000000316436
29 389   0.000000227666
389 29   0.000000000000
29 416   0.000000000000
416 29   0.000000019479
29 452   0.000000040579
452 29   0.000000000000
29 453   0.000000000000
453 29   0.000000139580
29 512   0.000000000000
512 29   0.000000001371
29 718   0.000000095839
718 29   0.000000000000
29 943   0.000000000000
943 29   0.000000021582
30 79   0.000000000000
79 30   0.000000071878
30 92   0.000001266074
92 30   0.000000000000
30 101   0.000000000000
101 30   0.000000350534
30 199   0.000000000000
199 30   0.000000089722
30 222   0.000000000000
222 30   0.000000960250
30 297   0.000000000000
297 30   0.000000567607
30 741   0.000000568384
741 30   0.000000000000
30 893   0.000000000000
893 30   0.000000901683
30 953   0.000001107217
953 30   0.000000000000
31 49   0.000000000000
49 31   0.000000007342
31 527   0.000000000000
527 31   0.000000000631
31 729   0.000000000000
729 31   0.000000005894
31 899   0.000000007401
899 31   0.000000000000
31 907   0.000000000964
907 31   0.000000000000
31 918   0.000000005501
918 31   0.000000000000
32 164   0.000000198900
164 32   0.000000000000
32 435   0.000000441739
435 32   0.000000000000
32 643   0.000000037975
643 32   0.000000000000
32 843   0.000000000000
843 32   0.000000678613
33 147   0.000000000000
147 33   0.000000001037
