1.6698  0  1  8  569  1  1  1
1.15173  0  1  8  704  1  1  1
2.06412  0  1  8  749  1  1  1
1.2119  0  1  8  791  1  1  1
1.21428  0  1  8  858  1  1  1
1.18858  0  1  8  859  1  1  1
1.13746  0  1  8  922  1  1  1
1.19988  0  1  8  942  1  1  1
1.14689  0  1  8  984  1  1  1
1.25074  0  1  8  993  1  1  1
0.611466  0  1  9  62  1  1  1
0.972796  0  1  9  176  1  1  1
1.83073  0  1  9  219  1  1  1
0.795883  0  1  9  273  1  1  1
0.744327  0  1  9  348  1  1  1
0.69703  0  1  9  469  1  1  1
0.718575  0  1  9  536  1  1  1
0.853456  0  1  9  576  1  1  1
1.1475  0  1  9  724  1  1  1
-0.773982  0  1  10  60  1  1  1
-1.45306  0  1  10  190  1  1  1
-0.88772  0  1  10  269  1  1  1
-1.36689  0  1  10  302  1  1  1
-0.743923  0  1  10  436  1  1  1
-1.39635  0  1  10  598  1  1  1
-1.37279  0  1  10  610  1  1  1
-1.48759  0  1  10  656  1  1  1
-1.34182  0  1  10  920  1  1  1
-1.41429  0  1  10  932  1  1  1
-1.0263  0  1  10  949  1  1  1
3.56849  0  1  11  212  1  1  1
3.81279  0  1  11  284  1  1  1
3.53602  0  1  11  467  1  1  1
3.67881  0  1  11  958  1  1  1
0.275589  0  1  12  683  1  1  1
0.351471  0  1  12  870  1  1  1
0.608542  0  1  12  882  1  1  1
-1.74722  0  1  13  106  1  1  1
-1.72068  0  1  13  109  1  1  1
-1.38416  0  1  13  206  1  1  1
-1.66363  0  1  13  387  1  1  1
-1.48309  0  1  13  580  1  1  1
-1.70398  0  1  13  631  1  1  1
-1.77004  0  1  13  639  1  1  1
-1.70397  0  1  13  781  1  1  1
-1.75961  0  1  13  891  1  1  1
-1.7991  0  1  13  937  1  1  1
-1.59192  0  1  14  135  1  1  1
-1.53784  0  1  14  294  1  1  1
-1.53049  0  1  14  386  1  1  1
-1.66963  0  1  14  739  1  1  1
-1.62432  0  1  14  875  1  1  1
-1.05864  0  1  15  16  1  1  1
-1.06571  0  1  15  43  1  1  1
-0.60775  0  1  15  62  1  1  1
-1.02402  0  1  15  188  1  1  1
0.305636  0  1  15  273  1  1  1
-0.0684327  0  1  15  348  1  1  1
-0.0570872  0  1  15  469  1  1  1
-0.275224  0  1  15  536  1  1  1
-1.02111  0  1  15  679  1  1  1
-1.05001  0  1  15  853  1  1  1
-0.41387  0  1  15  947  1  1  1
-0.666446  0  1  16  62  1  1  1
-0.988963  0  1  16  129  1  1  1
-1.45381  0  1  16  188  1  1  1
-0.325609  0  1  16  536  1  1  1
-1.15385  0  1  16  679  1  1  1
-1.13773  0  1  16  693  1  1  1
-1.44909  0  1  16  713  1  1  1
-1.23451  0  1  16  853  1  1  1
-1.44649  0  1  16  880  1  1  1
-0.468135  0  1  16  947  1  1  1
0.954602  0  1  17  112  1  1  1
1.37437  0  1  17  354  1  1  1
1.69584  0  1  17  442  1  1  1
1.53536  0  1  17  564  1  1  1
0.916978  0  1  17  593  1  1  1
0.89356  0  1  17  600  1  1  1
0.882107  0  1  17  665  1  1  1
1.40411  0  1  17  775  1  1  1
2.0265  0  1  18  315  1  1  1
1.92626  0  1  18  344  1  1  1
2.83774  0  1  18  411  1  1  1
1.99294  0  1  18  558  1  1  1
2.11831  0  1  18  668  1  1  1
1.87936  0  1  18  681  1  1  1
3.16697  0  1  18  699  1  1  1
1.88511  0  1  19  219  1  1  1
1.64588  0  1  19  274  1  1  1
1.6194  0  1  19  767  1  1  1
-2.0552  0  1  20  53  1  1  1
-2.036  0  1  20  205  1  1  1
-2.06877  0  1  20  427  1  1  1
-2.08629  0  1  20  561  1  1  1
-2.10687  0  1  20  715  1  1  1
-1.98931  0  1  20  782  1  1  1
-2.09253  0  1  20  834  1  1  1
2.15866  0  1  21  147  1  1  1
2.13571  0  1  21  156  1  1  1
2.20175  0  1  21  207  1  1  1
1.74548  0  1  21  293  1  1  1
1.82329  0  1  21  336  1  1  1
2.28291  0  1  21  340  1  1  1
1.8561  0  1  21  353  1  1  1
1.74159  0  1  21  424  1  1  1
1.91002  0  1  21  440  1  1  1
2.05987  0  1  21  675  1  1  1
2.21325  0  1  21  676  1  1  1
1.92692  0  1  21  805  1  1  1
1.82243  0  1  21  912  1  1  1
1.83584  0  1  21  995  1  1  1
-3.5811  0  1  22  120  1  1  1
-3.63995  0  1  22  134  1  1  1
-3.55514  0  1  22  153  1  1  1
-3.56592  0  1  22  552  1  1  1
-3.69248  0  1  22  694  1  1  1
-3.73374  0  1  22  725  1  1  1
-3.43514  0  1  22  813  1  1  1
-3.60375  0  1  22  921  1  1  1
0.746898  0  1  23  162  1  1  1
1.72227  0  1  23  233  1  1  1
0.794888  0  1  23  240  1  1  1
1.85722  0  1  23  403  1  1  1
0.673665  0  1  23  524  1  1  1
1.26388  0  1  23  657  1  1  1
1.66547  0  1  23  869  1  1  1
0.754416  0  1  23  975  1  1  1
-0.443676  0  1  24  378  1  1  1
-0.525391  0  1  24  404  1  1  1
-0.196875  0  1  24  468  1  1  1
-0.529981  0  1  24  502  1  1  1
-0.476674  0  1  24  549  1  1  1
-0.460105  0  1  24  680  1  1  1
0.1471  0  1  24  794  1  1  1
-0.486696  0  1  24  796  1  1  1
-0.408781  0  1  24  904  1  1  1
-0.454808  0  1  24  938  1  1  1
-0.302617  0  1  24  986  1  1  1
-1.84434  0  1  25  73  1  1  1
-1.82337  0  1  25  317  1  1  1
-1.63634  0  1  25  346  1  1  1
-1.8825  0  1  25  352  1  1  1
-1.93108  0  1  25  409  1  1  1
-1.77573  0  1  25  480  1  1  1
-1.80542  0  1  25  595  1  1  1
-1.57967  0  1  25  650  1  1  1
-1.87774  0  1  25  721  1  1  1
-1.84441  0  1  25  744  1  1  1
1.76973  0  1  26  78  1  1  1
1.47627  0  1  26  83  1  1  1
1.56086  0  1  26  220  1  1  1
1.25258  0  1  26  307  1  1  1
1.13445  0  1  26  319  1  1  1
1.42592  0  1  26  366  1  1  1
1.35478  0  1  26  391  1  1  1
1.14371  0  1  26  504  1  1  1
1.62327  0  1  26  569  1  1  1
1.12606  0  1  26  704  1  1  1
2.04684  0  1  26  749  1  1  1
1.17073  0  1  26  791  1  1  1
1.18776  0  1  26  793  1  1  1
1.14957  0  1  26  858  1  1  1
1.14504  0  1  26  859  1  1  1
1.17108  0  1  26  922  1  1  1
1.18899  0  1  26  929  1  1  1
1.18911  0  1  26  942  1  1  1
1.16492  0  1  26  984  1  1  1
1.19648  0  1  26  993  1  1  1
1.7253  0  1  27  84  1  1  1
1.47651  0  1  27  163  1  1  1
1.63999  0  1  27  345  1  1  1
1.50752  0  1  27  545  1  1  1
2.27414  0  1  27  773  1  1  1
0.608424  0  1  28  57  1  1  1
1.39046  0  1  28  90  1  1  1
0.616715  0  1  28  418  1  1  1
0.930524  0  1  28  483  1  1  1
0.622617  0  1  28  541  1  1  1
0.589739  0  1  28  627  1  1  1
0.540615  0  1  28  856  1  1  1
-0.851986  0  1  29  97  1  1  1
-0.740207  0  1  29  151  1  1  1
-0.42073  0  1  29  227  1  1  1
-0.693206  0  1  29  235  1  1  1
-0.763184  0  1  29  359  1  1  1
-0.829075  0  1  29  389  1  1  1
0.0479808  0  1  29  416  1  1  1
-0.701267  0  1  29  452  1  1  1
-0.746752  0  1  29  453  1  1  1
-0.739839  0  1  29  512  1  1  1
-0.613438  0  1  29  718  1  1  1
0.0407588  0  1  29  943  1  1  1
-0.817605  0  1  30  79  1  1  1
-0.961992  0  1  30  92  1  1  1
-0.735518  0  1  30  101  1  1  1
-0.839898  0  1  30  199  1  1  1
-0.894431  0  1  30  222  1  1  1
-0.853883  0  1  30  297  1  1  1
-0.958471  0  1  30  741  1  1  1
-0.85274  0  1  30  893  1  1  1
-0.980524  0  1  30  953  1  1  1
0.920597  0  1  31  49  1  1  1
1.92857  0  1  31  527  1  1  1
0.93938  0  1  31  729  1  1  1
0.929675  0  1  31  899  1  1  1
1.88141  0  1  31  907  1  1  1
0.927893  0  1  31  918  1  1  1
-0.518883  0  1  32  164  1  1  1
-0.552373  0  1  32  435  1  1  1
0.502833  0  1  32  643  1  1  1
-0.521528  0  1  32  843  1  1  1
2.2363  0  1  33  147  1  1  1
2.18253  0  1  33  156  1  1  1
2.25907  0  1  33  207  1  1  1
2.18248  0  1  33  671  1  1  1
2.22947  0  1  33  675  1  1  1
2.58024  0  1  33  696  1  1  1
2.90173  0  1  34  254  1  1  1
2.81735  0  1  34  414  1  1  1
2.91195  0  1  34  505  1  1  1
2.94728  0  1  34  709  1  1  1
3.26196  0  1  34  769  1  1  1
2.89189  0  1  34  895  1  1  1
2.84748  0  1  34  994  1  1  1
-1.09079  0  1  35  215  1  1  1
-1.5109  0  1  35  304  1  1  1
-1.39789  0  1  35  523  1  1  1
-1.23729  0  1  35  611  1  1  1
-1.26653  0  1  35  783  1  1  1
-1.0492  0  1  35  867  1  1  1
-0.947357  0  1  36  86  1  1  1
-1.01162  0  1  36  206  1  1  1
-0.398945  0  1  36  852  1  1  1
-0.488421  0  1  36  940  1  1  1
-0.525703  0  1  37  443  1  1  1
0.0704961  0  1  37  451  1  1  1
-0.519123  0  1  37  521  1  1  1
-0.552512  0  1  37  617  1  1  1
-0.504445  0  1  37  717  1  1  1
-1.34486  0  1  38  94  1  1  1
-1.34332  0  1  38  382  1  1  1
-1.12595  0  1  38  444  1  1  1
-1.41288  0  1  38  484  1  1  1
-1.37828  0  1  38  486  1  1  1
-1.41588  0  1  38  522  1  1  1
-1.43376  0  1  38  534  1  1  1
-1.36435  0  1  38  559  1  1  1
-1.14495  0  1  38  883  1  1  1
-1.12858  0  1  38  897  1  1  1
-1.29499  0  1  38  966  1  1  1
1.25379  0  1  39  104  1  1  1
2.18888  0  1  39  590  1  1  1
1.86119  0  1  39  646  1  1  1
1.29705  0  1  39  726  1  1  1
1.21841  0  1  39  745  1  1  1
3.15408  0  1  40  160  1  1  1
3.13582  0  1  40  298  1  1  1
3.11451  0  1  40  433  1  1  1
3.38872  0  1  40  605  1  1  1
3.20768  0  1  40  872  1  1  1
3.15894  0  1  40  934  1  1  1
-1.54247  0  1  41  81  1  1  1
-1.5293  0  1  41  135  1  1  1
-1.5886  0  1  41  294  1  1  1
-1.47485  0  1  41  485  1  1  1
-1.37633  0  1  41  823  1  1  1
-1.55961  0  1  41  875  1  1  1
-0.579113  0  1  42  180  1  1  1
-0.863537  0  1  42  224  1  1  1
-0.58376  0  1  42  268  1  1  1
-0.816232  0  1  42  287  1  1  1
-0.86447  0  1  42  471  1  1  1
-0.922798  0  1  42  626  1  1  1
-0.687455  0  1  42  677  1  1  1
-0.74353  0  1  42  964  1  1  1
-1.5875  0  1  43  128  1  1  1
-1.4643  0  1  43  195  1  1  1
-1.25398  0  1  43  214  1  1  1
-0.605726  0  1  43  270  1  1  1
-1.62675  0  1  43  503  1  1  1
-1.27533  0  1  43  853  1  1  1
1.79788  0  1  44  61  1  1  1
1.75814  0  1  44  537  1  1  1
2.30968  0  1  44  547  1  1  1
1.75394  0  1  44  585  1  1  1
1.77867  0  1  44  703  1  1  1
2.74667  0  1  44  743  1  1  1
1.7996  0  1  44  763  1  1  1
1.82484  0  1  44  829  1  1  1
1.76414  0  1  44  927  1  1  1
1.83968  0  1  44  946  1  1  1
1.44729  0  1  45  102  1  1  1
1.44809  0  1  45  339  1  1  1
1.40662  0  1  45  597  1  1  1
1.38909  0  1  45  655  1  1  1
1.69073  0  1  45  662  1  1  1
1.46759  0  1  45  821  1  1  1
1.61258  0  1  45  962  1  1  1
-1.68758  0  1  46  53  1  1  1
-1.37542  0  1  46  170  1  1  1
-1.74518  0  1  46  275  1  1  1
-1.28234  0  1  46  406  1  1  1
-1.67051  0  1  46  423  1  1  1
-1.48668  0  1  46  457  1  1  1
-1.65099  0  1  46  633  1  1  1
-1.57258  0  1  46  788  1  1  1
0.167078  0  1  47  67  1  1  1
0.683701  0  1  47  163  1  1  1
0.147714  0  1  47  334  1  1  1
0.814587  0  1  47  545  1  1  1
0.453258  0  1  47  936  1  1  1
-1.26168  0  1  48  314  1  1  1
-1.88806  0  1  48  592  1  1  1
0.297891  0  1  49  289  1  1  1
0.235005  0  1  49  290  1  1  1
0.330763  0  1  49  525  1  1  1
0.764145  0  1  49  729  1  1  1
0.258516  0  1  49  887  1  1  1
0.260158  0  1  49  902  1  1  1
1.32681  0  1  50  100  1  1  1
1.39233  0  1  50  140  1  1  1
1.56868  0  1  50  267  1  1  1
1.36584  0  1  50  301  1  1  1
1.30705  0  1  50  446  1  1  1
1.35844  0  1  50  451  1  1  1
1.3885  0  1  50  487  1  1  1
1.37785  0  1  50  803  1  1  1
1.33768  0  1  50  892  1  1  1
2.76385  0  1  51  127  1  1  1
3.51531  0  1  51  143  1  1  1
3.08338  0  1  51  372  1  1  1
2.74261  0  1  51  388  1  1  1
3.581  0  1  51  678  1  1  1
3.8098  0  1  51  758  1  1  1
2.67317  0  1  51  800  1  1  1
2.97148  0  1  51  877  1  1  1
-0.0671434  0  1  52  210  1  1  1
0.000979943  0  1  52  281  1  1  1
0.0273832  0  1  52  326  1  1  1
-0.062785  0  1  52  408  1  1  1
0.224628  0  1  52  593  1  1  1
0.546345  0  1  52  600  1  1  1
0.109688  0  1  52  665  1  1  1
-2.01149  0  1  53  70  1  1  1
-1.71973  0  1  53  275  1  1  1
-1.80976  0  1  53  423  1  1  1
-2.04613  0  1  53  561  1  1  1
-1.90583  0  1  53  633  1  1  1
-2.03401  0  1  53  782  1  1  1
-2.03322  0  1  53  798  1  1  1
-2.04159  0  1  53  834  1  1  1
1.5558  0  1  54  65  1  1  1
1.52391  0  1  54  719  1  1  1
1.54826  0  1  54  750  1  1  1
-1.03548  0  1  55  154  1  1  1
-2.15808  0  1  55  217  1  1  1
-1.21808  0  1  55  392  1  1  1
-1.98877  0  1  55  460  1  1  1
-1.35263  0  1  55  515  1  1  1
-1.81585  0  1  55  604  1  1  1
-1.74427  0  1  55  833  1  1  1
-2.06907  0  1  55  909  1  1  1
-2.12688  0  1  55  990  1  1  1
-0.537746  0  1  56  194  1  1  1
-0.0186867  0  1  56  225  1  1  1
-0.541924  0  1  56  454  1  1  1
-0.482461  0  1  56  462  1  1  1
-0.500596  0  1  56  518  1  1  1
-0.00448726  0  1  56  554  1  1  1
-0.0971487  0  1  56  560  1  1  1
-0.522911  0  1  56  565  1  1  1
0.30572  0  1  57  265  1  1  1
0.291682  0  1  57  418  1  1  1
0.341124  0  1  57  475  1  1  1
0.276228  0  1  57  541  1  1  1
0.299875  0  1  57  582  1  1  1
0.403626  0  1  57  627  1  1  1
0.701292  0  1  57  722  1  1  1
0.434527  0  1  57  856  1  1  1
0.631228  0  1  57  933  1  1  1
-0.63049  0  1  58  144  1  1  1
-0.576002  0  1  58  253  1  1  1
-0.565044  0  1  58  692  1  1  1
-0.648047  0  1  58  741  1  1  1
-0.57263  0  1  58  850  1  1  1
0.180878  0  1  59  93  1  1  1
0.254067  0  1  59  178  1  1  1
0.340714  0  1  59  496  1  1  1
0.143239  0  1  59  654  1  1  1
1.04444  0  1  59  706  1  1  1
0.187079  0  1  59  854  1  1  1
-0.749242  0  1  60  269  1  1  1
-0.760763  0  1  60  302  1  1  1
-0.698639  0  1  60  436  1  1  1
-0.769727  0  1  60  515  1  1  1
0.244342  0  1  60  835  1  1  1
-0.765813  0  1  60  920  1  1  1
-0.782711  0  1  60  949  1  1  1
1.54007  0  1  61  105  1  1  1
1.48379  0  1  61  537  1  1  1
1.57635  0  1  61  585  1  1  1
1.62812  0  1  61  615  1  1  1
1.51397  0  1  61  763  1  1  1
1.59755  0  1  61  946  1  1  1
0.350111  0  1  62  273  1  1  1
-0.0535193  0  1  62  348  1  1  1
-0.0515736  0  1  62  469  1  1  1
-0.346593  0  1  62  536  1  1  1
-0.560304  0  1  62  679  1  1  1
-0.697368  0  1  62  853  1  1  1
-0.428333  0  1  62  947  1  1  1
-0.976946  0  1  63  224  1  1  1
-1.04719  0  1  63  320  1  1  1
-1.0798  0  1  63  368  1  1  1
-1.12663  0  1  63  400  1  1  1
-0.861821  0  1  63  626  1  1  1
-0.999891  0  1  63  698  1  1  1
-1.10085  0  1  63  733  1  1  1
-1.1385  0  1  63  747  1  1  1
2.60064  0  1  64  114  1  1  1
2.57831  0  1  64  442  1  1  1
2.53429  0  1  64  466  1  1  1
2.61016  0  1  64  473  1  1  1
2.93778  0  1  64  479  1  1  1
2.54628  0  1  64  557  1  1  1
2.54901  0  1  64  564  1  1  1
3.00079  0  1  64  731  1  1  1
2.56668  0  1  64  775  1  1  1
2.65904  0  1  64  818  1  1  1
2.58724  0  1  64  989  1  1  1
0.873894  0  1  65  719  1  1  1
1.43147  0  1  65  750  1  1  1
3.94665  0  1  66  279  1  1  1
4.36611  0  1  66  303  1  1  1
3.91867  0  1  66  342  1  1  1
3.52884  0  1  66  447  1  1  1
3.09771  0  1  66  634  1  1  1
3.08256  0  1  66  647  1  1  1
3.05383  0  1  66  787  1  1  1
3.95646  0  1  66  944  1  1  1
3.08207  0  1  66  998  1  1  1
0.672611  0  1  67  163  1  1  1
-0.27881  0  1  67  334  1  1  1
-0.271156  0  1  67  401  1  1  1
0.734168  0  1  67  545  1  1  1
-0.203389  0  1  67  602  1  1  1
-0.171377  0  1  67  815  1  1  1
-0.26237  0  1  67  935  1  1  1
0.469626  0  1  67  936  1  1  1
-1.54528  0  1  68  111  1  1  1
-1.30781  0  1  68  419  1  1  1
-1.45407  0  1  68  441  1  1  1
-1.72635  0  1  68  711  1  1  1
-1.52866  0  1  68  841  1  1  1
-1.4115  0  1  68  884  1  1  1
-1.804  0  1  68  896  1  1  1
-1.71379  0  1  68  910  1  1  1
1.31673  0  1  69  213  1  1  1
0.867882  0  1  69  321  1  1  1
0.764583  0  1  69  416  1  1  1
0.85386  0  1  69  568  1  1  1
1.61483  0  1  69  621  1  1  1
0.787159  0  1  69  943  1  1  1
1.42381  0  1  69  956  1  1  1
-2.56595  0  1  70  369  1  1  1
-2.23002  0  1  70  561  1  1  1
-2.32895  0  1  70  782  1  1  1
-2.3155  0  1  70  798  1  1  1
-2.55357  0  1  70  855  1  1  1
-2.62782  0  1  71  132  1  1  1
-1.58636  0  1  71  165  1  1  1
-2.5229  0  1  71  171  1  1  1
-2.55697  0  1  71  495  1  1  1
-1.64727  0  1  71  538  1  1  1
-2.64616  0  1  71  556  1  1  1
-1.90109  0  1  71  629  1  1  1
-1.66801  0  1  71  669  1  1  1
-2.27377  0  1  71  723  1  1  1
-1.63988  0  1  71  768  1  1  1
-2.55424  0  1  71  972  1  1  1
-2.56932  0  1  71  978  1  1  1
0.587236  0  1  72  250  1  1  1
1.99544  0  1  72  254  1  1  1
1.09124  0  1  72  341  1  1  1
1.30462  0  1  72  709  1  1  1
0.54105  0  1  72  870  1  1  1
-1.72546  0  1  73  346  1  1  1
-1.8776  0  1  73  409  1  1  1
-1.85002  0  1  73  544  1  1  1
-1.8385  0  1  73  573  1  1  1
-1.79913  0  1  73  648  1  1  1
-1.37552  0  1  73  650  1  1  1
-1.90081  0  1  73  744  1  1  1
-1.70226  0  1  73  838  1  1  1
-1.4585  0  1  74  94  1  1  1
-1.6003  0  1  74  149  1  1  1
-1.47389  0  1  74  313  1  1  1
-1.54887  0  1  74  384  1  1  1
-1.51733  0  1  74  486  1  1  1
-1.43138  0  1  74  522  1  1  1
-1.49543  0  1  74  534  1  1  1
-1.54936  0  1  74  559  1  1  1
-1.55156  0  1  74  594  1  1  1
-1.50517  0  1  74  955  1  1  1
-1.47  0  1  74  967  1  1  1
-2.37994  0  1  75  107  1  1  1
-2.04816  0  1  75  133  1  1  1
-2.25009  0  1  75  138  1  1  1
-2.34078  0  1  75  312  1  1  1
-2.40295  0  1  75  640  1  1  1
-1.79275  0  1  75  716  1  1  1
-2.20667  0  1  75  759  1  1  1
-0.152552  0  1  76  167  1  1  1
0.198279  0  1  76  305  1  1  1
-0.161529  0  1  76  350  1  1  1
-0.185305  0  1  76  720  1  1  1
0.380549  0  1  76  738  1  1  1
0.209422  0  1  76  751  1  1  1
-0.179765  0  1  76  844  1  1  1
-0.160199  0  1  76  848  1  1  1
-2.90512  0  1  77  276  1  1  1
-2.66836  0  1  77  373  1  1  1
-2.97355  0  1  77  628  1  1  1
-2.94346  0  1  77  925  1  1  1
1.82201  0  1  78  83  1  1  1
1.79074  0  1  78  364  1  1  1
1.83831  0  1  78  366  1  1  1
1.88421  0  1  78  391  1  1  1
1.79219  0  1  78  569  1  1  1
1.96541  0  1  78  749  1  1  1
1.78328  0  1  78  791  1  1  1
1.87097  0  1  78  858  1  1  1
2.7446  0  1  78  906  1  1  1
1.84172  0  1  78  993  1  1  1
-0.924016  0  1  79  92  1  1  1
-0.731926  0  1  79  101  1  1  1
-0.858476  0  1  79  199  1  1  1
-0.844058  0  1  79  222  1  1  1
-0.923758  0  1  79  297  1  1  1
-0.618416  0  1  79  692  1  1  1
-0.837621  0  1  79  741  1  1  1
-0.900044  0  1  79  893  1  1  1
-0.903944  0  1  79  953  1  1  1
-2.25047  0  1  80  123  1  1  1
-1.34894  0  1  80  237  1  1  1
-1.58275  0  1  80  562  1  1  1
-1.27712  0  1  80  617  1  1  1
-1.72434  0  1  80  717  1  1  1
-0.970714  0  1  80  957  1  1  1
-1.40228  0  1  81  294  1  1  1
-1.49312  0  1  81  485  1  1  1
-1.41694  0  1  81  823  1  1  1
-1.48887  0  1  81  875  1  1  1
4.75663  0  1  82  342  1  1  1
4.65914  0  1  82  456  1  1  1
4.62548  0  1  82  501  1  1  1
4.58934  0  1  82  533  1  1  1
4.7245  0  1  82  801  1  1  1
4.66597  0  1  82  802  1  1  1
4.59864  0  1  82  836  1  1  1
1.55368  0  1  83  220  1  1  1
2.02263  0  1  83  234  1  1  1
1.51226  0  1  83  366  1  1  1
1.49503  0  1  83  391  1  1  1
2.00167  0  1  83  566  1  1  1
1.64049  0  1  83  569  1  1  1
2.00827  0  1  83  749  1  1  1
1.50838  0  1  83  791  1  1  1
1.43686  0  1  83  793  1  1  1
1.33296  0  1  83  922  1  1  1
1.46905  0  1  83  984  1  1  1
1.44484  0  1  83  993  1  1  1
1.91926  0  1  84  87  1  1  1
1.77044  0  1  84  345  1  1  1
2.20288  0  1  84  773  1  1  1
-0.828428  0  1  85  131  1  1  1
-0.715688  0  1  85  141  1  1  1
-1.02467  0  1  85  173  1  1  1
-0.976555  0  1  85  531  1  1  1
-1.02772  0  1  85  591  1  1  1
-0.823993  0  1  85  599  1  1  1
-1.00388  0  1  85  983  1  1  1
-0.939845  0  1  85  997  1  1  1
-0.923741  0  1  86  117  1  1  1
-0.99571  0  1  86  142  1  1  1
-0.944627  0  1  86  206  1  1  1
-0.553414  0  1  86  720  1  1  1
-0.912719  0  1  86  814  1  1  1
-0.504474  0  1  86  940  1  1  1
1.88124  0  1  87  345  1  1  1
2.25431  0  1  87  773  1  1  1
1.87153  0  1  87  907  1  1  1
2.02092  0  1  87  918  1  1  1
-2.96756  0  1  88  257  1  1  1
-2.67447  0  1  88  362  1  1  1
-3.16584  0  1  88  376  1  1  1
-3.31681  0  1  88  552  1  1  1
-3.33865  0  1  88  778  1  1  1
-3.32261  0  1  88  826  1  1  1
-3.2697  0  1  88  921  1  1  1
-3.36532  0  1  88  974  1  1  1
-1.48108  0  1  89  324  1  1  1
-1.39546  0  1  89  461  1  1  1
-1.29358  0  1  89  482  1  1  1
-1.14826  0  1  89  728  1  1  1
-1.41919  0  1  89  774  1  1  1
-1.45327  0  1  89  823  1  1  1
-1.4883  0  1  89  827  1  1  1
-1.30126  0  1  89  832  1  1  1
2.02427  0  1  90  327  1  1  1
1.20179  0  1  90  483  1  1  1
1.86287  0  1  90  530  1  1  1
1.34704  0  1  90  601  1  1  1
1.92167  0  1  90  863  1  1  1
-0.635624  0  1  91  95  1  1  1
-0.786647  0  1  91  211  1  1  1
-0.86275  0  1  91  380  1  1  1
-0.823918  0  1  91  444  1  1  1
-0.629855  0  1  91  508  1  1  1
-0.799587  0  1  92  199  1  1  1
-1.24254  0  1  92  248  1  1  1
-0.878877  0  1  92  741  1  1  1
-1.13102  0  1  92  953  1  1  1
-0.688981  0  1  93  286  1  1  1
-0.73812  0  1  93  477  1  1  1
-0.690625  0  1  93  654  1  1  1
0.38478  0  1  93  695  1  1  1
-0.672728  0  1  93  854  1  1  1
-0.652974  0  1  93  961  1  1  1
-1.30847  0  1  94  382  1  1  1
-1.3775  0  1  94  484  1  1  1
-1.45458  0  1  94  486  1  1  1
-1.43806  0  1  94  522  1  1  1
-1.4536  0  1  94  534  1  1  1
-1.40224  0  1  94  559  1  1  1
-1.11558  0  1  94  883  1  1  1
-1.22729  0  1  94  897  1  1  1
-0.674569  0  1  95  211  1  1  1
-0.540266  0  1  95  253  1  1  1
-0.609225  0  1  95  508  1  1  1
-0.651173  0  1  95  746  1  1  1
-0.465288  0  1  95  797  1  1  1
-1.53111  0  1  96  111  1  1  1
-2.04968  0  1  96  136  1  1  1
-2.13578  0  1  96  152  1  1  1
-2.02177  0  1  96  317  1  1  1
-1.77681  0  1  96  325  1  1  1
-2.00442  0  1  96  516  1  1  1
-2.05428  0  1  96  595  1  1  1
-2.01425  0  1  96  651  1  1  1
-2.07576  0  1  96  711  1  1  1
-1.8267  0  1  96  721  1  1  1
